sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages
54,VAD (Use of left and / or right side mechanical support (other than IABP),0,,0.3,UNCHECKED,UNREVIEWED,,0,37016956,Monitoring mechanical heart support device,Observation,MAPS_TO,,<auto>,1666773855837,,2002100116,HPO2,Procedure,1970-01-01,2099-12-31,,,VAD (Vasemman ja/tai oikean puolen mekaanisen tuen käyttö (muu kuin IABP),
63,Cardiac muscle biopsy,0,,0.66,UNCHECKED,UNREVIEWED,,0,4297448,Cardiac muscle antibody,Observation,MAPS_TO,,<auto>,1666773858032,,2002100120,HPO1,Procedure,1970-01-01,2099-12-31,,,Sydänlihasbiopsia,
439,Other transplantation surgery,0,,0.88,UNCHECKED,UNREVIEWED,,0,4248538,Transplantation surgery,Observation,MAPS_TO,,<auto>,1666773860269,,2002100164,HPO2,Procedure,1970-01-01,2099-12-31,,,Muu siirtoleikkaus,
59,Other procedure affecting the heart or aorta,0,,0.45,UNCHECKED,UNREVIEWED,,0,4232078,Grafting to aorta,Procedure,MAPS_TO,,<auto>,1666773861456,,2002100117,HPO2,Procedure,1970-01-01,2099-12-31,,,Muu sydämmen tai aorttaan kohdistuvat toimenpide,
84,Other coronary angioplasty (eg atherectomy),0,,0.63,UNCHECKED,UNREVIEWED,,0,4106556,Coronary atherectomy by laser,Procedure,MAPS_TO,,<auto>,1666773862262,,2002100128,HPO1,Procedure,1970-01-01,2099-12-31,,,Muu sepelvaltimoiden laajennus (esim. aterektomia),
412,Maze,0,,0.69,UNCHECKED,UNREVIEWED,,0,4051935,Maze procedure,Procedure,MAPS_TO,,<auto>,1666773862534,,2002100151,HPO2,Procedure,1970-01-01,2099-12-31,,,Maze,
431,SLTX (single lung transplant),0,,0.82,UNCHECKED,UNREVIEWED,,0,4337611,Single lung transplant,Procedure,MAPS_TO,,<auto>,1666773864937,,2002100161,HPO2,Procedure,1970-01-01,2099-12-31,,,SLTX (toisen keuhkonsiirto),
52,"Surgery of infarction complication eg VSR, aneurysm, papillary rupture",0,,0.41,UNCHECKED,UNREVIEWED,,0,4119462,Post-infarction mitral papillary muscle rupture,Condition,MAPS_TO,,<auto>,1666773865740,,2002100114,HPO2,Procedure,1970-01-01,2099-12-31,,,"Infarktikomplikaation kirurgia esim. VSR, aneurysma, papillaarilihasten ruptura",
82,Single vessel balloon catheter extension,0,,0.43,UNCHECKED,UNREVIEWED,,0,4130318,Insertion of balloon catheter into uterine cavity,Procedure,MAPS_TO,,<auto>,1666773872553,,2002100126,HPO1,Procedure,1970-01-01,2099-12-31,,,Yhden suonen pallokatetrilaajennus,
421,"Reconstruction of the aortic base, e.g., composite graft",0,,0.46,UNCHECKED,UNREVIEWED,,0,4069382,Reconstruction of nose with composite skin graft,Procedure,MAPS_TO,,<auto>,1666773873623,,2002100154,HPO2,Procedure,1970-01-01,2099-12-31,,,Aortan tyven rekonstruktio esim. compositegrafti,
422,Ascending aortic reconstruction,0,,0.69,UNCHECKED,UNREVIEWED,,0,40486634,Obstruction of ascending aorta,Condition,MAPS_TO,,<auto>,1666773874365,,2002100155,HPO2,Procedure,1970-01-01,2099-12-31,,,Nouseva aortan rekonstruktio,
432,BLTX (bilateral lung transplant),0,,0.66,UNCHECKED,UNREVIEWED,,0,4337138,Transplant of lung,Procedure,MAPS_TO,,<auto>,1666773876391,,2002100162,HPO2,Procedure,1970-01-01,2099-12-31,,,BLTX (molempien keuhkojen siirto),
319,Other congenital heart disease surgery,0,,0.79,UNCHECKED,UNREVIEWED,,0,312723,Congenital heart disease,Condition,MAPS_TO,,<auto>,1666773877927,,2002100149,HPO2,Procedure,1970-01-01,2099-12-31,,,Muu synnynäisen sydänvian leikkaus,
423,Reconstruction of the aortic arch,0,,0.73,UNCHECKED,UNREVIEWED,,0,40486602,Obstruction of aortic arch,Condition,MAPS_TO,,<auto>,1666773884748,,2002100156,HPO2,Procedure,1970-01-01,2099-12-31,,,Aortan kaaren rekonstruktio,
413,Radioablation / Microwave Maze also as an adjunct to other procedures,0,,0.53,UNCHECKED,UNREVIEWED,,0,45890992,Other adjunct procedures,Procedure,MAPS_TO,,<auto>,1666773885645,,2002100152,HPO2,Procedure,1970-01-01,2099-12-31,,,Radioablaatio/mikroaalto Maze myös liitännäistoimenpiteenä muiden toimenpiteiden kanssa,
61,Catheterization and pressure measurement of the left side of the heart,0,,0.63,UNCHECKED,UNREVIEWED,,0,4195852,Catheterization of left heart,Procedure,MAPS_TO,,<auto>,1666773887021,,2002100118,HPO1,Procedure,1970-01-01,2099-12-31,,,Sydämen vas. puolen katetrointi ja paineet,
411,Left ventricular resection and arrhythmia treatment,0,,0.74,UNCHECKED,UNREVIEWED,,0,4185572,Ventricular arrhythmia,Condition,MAPS_TO,,<auto>,1666773890588,,2002100150,HPO2,Procedure,1970-01-01,2099-12-31,,,Vasemman kammion resektio ja rytmihäiriöhoito,
