sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
161,Preparation with von Willebrand's factor,0,,0.73,UNCHECKED,UNREVIEWED,,0,434316,von Willebrand disorder,Condition,MAPS_TO,,<auto>,1641989880002,,2001600160,REIMB,Condition,2013-06-01,2099-12-31,,,Von Willebrand -tekijävalmiste,,
382,Insulin glargine 300 U / ml,26,,0.33,UNCHECKED,UNREVIEWED,,0,4008577,Insulin coma,Condition,MAPS_TO,,<auto>,1641989880286,,2001600343,REIMB,Condition,2017-01-01,2020-02-29,,,Glargininsuliini 300 U/ml,,
317,Topical pimecrolimus and tacrolimus,1543,,0.39,UNCHECKED,UNREVIEWED,,0,45766936,Nephropathy induced by tacrolimus,Condition,MAPS_TO,,<auto>,1641989880286,,2001600278,REIMB,Condition,2003-11-01,2099-12-31,,,Pimekrolimuusi- ja takrolimuusivoide*,,
186,Growth retardation associated with renal failure (growth hormone),22,,0.57,UNCHECKED,UNREVIEWED,,0,40481177,Growth retardation,Condition,MAPS_TO,,<auto>,1641989880316,,2001600185,REIMB,Condition,1999-11-01,2099-12-31,,,Kasvuhormoni (munuaisten vajaatoimintaan liittyvä kasvuhäiriö),,
187,MPA,32,,0.56,UNCHECKED,UNREVIEWED,,0,4286660,"Congenital dyserythropoietic anemia, type II",Condition,MAPS_TO,,<auto>,1641989880580,,2001600186,REIMB,Condition,1999-11-01,2001-06-30,,,Mykofenolihappo,,
117,"Leukaemia and other malignant diseases of the blood and bone marrow, and malignant diseases of the lymphatic tissue",3259,,0.36,UNCHECKED,UNREVIEWED,,0,4147164,Malignant tumor of lymphoid hemopoietic and related tissue,Condition,MAPS_TO,,<auto>,1641989880590,,2001600117,REIMB,Condition,1970-01-01,2099-12-31,,,"Leukemiat, muut pahanlaatuiset veri- ja luuydintaudit sekä pahanlaatuiset imukudostaudit",,
156,Lapatinib,33,,0.44,UNCHECKED,UNREVIEWED,,0,4071366,Indifference,Observation,MAPS_TO,,<auto>,1641989880610,,2001600154,REIMB,Condition,2011-05-01,2099-12-31,,,Lapatinibi,,2025-03-27 | domainId updated from Condition to Observation
162,liraglutide,718,,0.52,UNCHECKED,UNREVIEWED,,0,4338249,Absent deglutition,Observation,MAPS_TO,,<auto>,1641989880691,,2001600161,REIMB,Condition,2013-08-01,2016-02-29,,,Liraglutidi,,2025-03-27 | domainId updated from Condition to Observation
383,Selexipag,0,,0.47,UNCHECKED,UNREVIEWED,,0,4085140,Xiphopagus,Condition,MAPS_TO,,<auto>,1641989880752,,2001600344,REIMB,Condition,2017-02-01,2099-12-31,,,Seleksipagi,,
318,Teriparatide,291,,0.5,UNCHECKED,UNREVIEWED,,0,4173242,Triparesis,Condition,MAPS_TO,,<auto>,1641989881005,,2001600279,REIMB,Condition,2004-12-01,2099-12-31,,,Teriparatidi,,
151,"Eliglustat, imiglucerase and velaglucerase alfa",0,,0.19,UNCHECKED,UNREVIEWED,,0,36683393,"NSR-neutral, sidebent, and rotated vertebral position",Condition,MAPS_TO,,<auto>,1641989881074,,2001600145,REIMB,Condition,2010-04-01,2099-12-31,,,"Eliglustaatti, imigluseraasi ja velagluseraasi alfa",,
1510,Niraparib,0,,0.43,UNCHECKED,UNREVIEWED,,0,4081615,Paraparesis,Condition,MAPS_TO,,<auto>,1641989881582,,2001600146,REIMB,Condition,2020-03-01,2099-12-31,,,Niraparibi,,
111,Epilepsy and comparable convulsive disorders,5518,,0.7,UNCHECKED,UNREVIEWED,Automatic update,1743070677000,4047897,Epilepsy with generalized tonic-clonic seizures alone,Condition,MAPS_TO,,<auto>,1641989881630,,2001600111,REIMB,Condition,1970-01-01,2099-12-31,,,Epilepsia ja siihen verrattavat kouristustilat,,"2025-03-27 | conceptId changed from 374924 to 4047897 based on relationship :Concept poss_eq to, needs reviewing | conceptName changed from Generalized convulsive epilepsy to Epilepsy with generalized tonic-clonic seizures alone"
119,Trigeminal neuralgia or glossofaryngeusneuralgia,251,,0.62,UNCHECKED,UNREVIEWED,,0,380100,Glossopharyngeal neuralgia,Condition,MAPS_TO,,<auto>,1641989882037,,2001600118,REIMB,Condition,1970-01-01,2099-12-31,,,Trigeminus- tai glossofaryngikusneuralgia,,
1511,Olaparib,0,,0.34,UNCHECKED,UNREVIEWED,,0,4081615,Paraparesis,Condition,MAPS_TO,,<auto>,1641989882067,,2001600147,REIMB,Condition,2020-03-01,2099-12-31,,,Olaparibi,,
188,Psychosis requiring demanding treatment,1449,,0.53,UNCHECKED,UNREVIEWED,,0,3655731,Teeth requiring immediate treatment,Condition,MAPS_TO,,<auto>,1641989882075,,2001600187,REIMB,Condition,2000-04-01,2014-10-31,,,Vaikeahoitoinen psykoosi,,
163,Abiraterone and enzalutamide,378,,0.26,UNCHECKED,UNREVIEWED,,0,4183609,Influenzal acute upper respiratory infection,Condition,MAPS_TO,,<auto>,1641989882075,,2001600162,REIMB,Condition,2014-10-01,2099-12-31,,,Abirateroni ja entsalutamidi,,
1512,Ibrutinib,0,,0.36,UNCHECKED,UNREVIEWED,,0,4323144,Bruit,Observation,MAPS_TO,,<auto>,1641989882557,,2001600148,REIMB,Condition,2020-03-01,2099-12-31,,,Ibrutinibi,,2025-03-27 | domainId updated from Condition to Observation
164,Fingolimod,190,,0.43,UNCHECKED,UNREVIEWED,,0,4225530,Mongolian spot,Condition,MAPS_TO,,<auto>,1641989882611,,2001600163,REIMB,Condition,2014-10-01,2099-12-31,,,Fingolimodi,,
189,Imatinib,261,,0.37,UNCHECKED,UNREVIEWED,,0,380834,Coma,Condition,MAPS_TO,,<auto>,1641989882651,,2001600188,REIMB,Condition,2002-03-01,2099-12-31,,,Imatinibi,,
120,Hypogammaglobulinaemia,145,,1,UNCHECKED,UNREVIEWED,,0,440072,Hypogammaglobulinemia,Condition,MAPS_TO,,<auto>,1641989882753,,2001600119,REIMB,Condition,1970-01-01,2099-12-31,,,Gammaglobuliinin puutostila,,
157,"Dimethyl fumarate, glatiramer acetate, interferon beta and teriflunomid (Multiple sclerosis)",1117,,0.43,UNCHECKED,UNREVIEWED,,0,374919,Multiple sclerosis,Condition,MAPS_TO,,<auto>,1641989883560,,2001600155,REIMB,Condition,2011-07-01,2099-12-31,,,"Dimetyylifumaraatti, glatirameeriasetaatti, interferoni beeta ja teriflunomidi (MS-tauti)",,
1513,Binimetinib and encorafenib,0,,0.22,UNCHECKED,UNREVIEWED,,0,36716327,Ballard syndrome,Condition,MAPS_TO,,<auto>,1641989883733,,2001600149,REIMB,Condition,2020-07-01,2099-12-31,,,Binimetinibi ja enkorafenibi,,
319,"Adalimumab, brodalumab, certolizumab pegol, etanercept, guselkumab, infliximab, ixekizumab, risankizumab, sekukinumab and ustekinumab (skin psoriasis)",683,,0.21,UNCHECKED,UNREVIEWED,,0,4292223,Generalized psoriasis,Condition,MAPS_TO,,<auto>,1641989883835,,2001600280,REIMB,Condition,2005-09-01,2099-12-31,,,"Adalimumabi, brodalumabi, etanersepti, guselkumabi, iksekitsumabi, infliksimabi, risankitsumabi, sekukinumabi, sertolitsumabipegoli ja ustekinumabi (ihopsoriaasi)",,
112,Severe psychotic and other severe mental disorders,16494,,0.57,UNCHECKED,UNREVIEWED,,0,4132144,Severe mood disorder with psychotic features,Condition,MAPS_TO,,<auto>,1641989883875,,2001600112,REIMB,Condition,1970-01-01,2099-12-31,,,Vaikeat psykoosit ja muut vaikeat mielenterveyden häiriöt,,
121,Severe hypofunction of sexual glands,1358,,0.58,UNCHECKED,UNREVIEWED,,0,4041277,Finding of sexual function,Observation,MAPS_TO,,<auto>,1641989884290,,2001600120,REIMB,Condition,1970-01-01,2099-12-31,,,Sukurauhasten vaikea vajaatoiminta,,2025-03-27 | domainId updated from Condition to Observation
158,Everolimus,62,,0.52,UNCHECKED,UNREVIEWED,,0,4179767,Latah,Condition,MAPS_TO,,<auto>,1641989884359,,2001600156,REIMB,Condition,2012-09-01,2099-12-31,,,Everolimuusi,,
385,Levofloxacin nebuliser solution,0,,0.37,UNCHECKED,UNREVIEWED,,0,4247920,Corneal nebula,Condition,MAPS_TO,,<auto>,1641989884462,,2001600346,REIMB,Condition,2017-04-01,2099-12-31,,,Levofloksasiini-sumutinliuos,,
159,Pazopanib,113,,0.36,UNCHECKED,UNREVIEWED,,0,4157492,Azapropazone poisoning,Condition,MAPS_TO,,<auto>,1641989884837,,2001600157,REIMB,Condition,2013-02-01,2099-12-31,,,Patsopanibi,,
190,"Lanthanum carbonate, sevelamer and sucroferric oxyhydroxide",799,,0.34,UNCHECKED,UNREVIEWED,,0,4050624,Deficiency of glucose oxidase,Condition,MAPS_TO,,<auto>,1641989884917,,2001600189,REIMB,Condition,2008-03-01,2099-12-31,,,"Lantaanikarbonaatti, sevalameeri ja sukroferrinen oksihydroksidi",,
165,Preservative-free combination of bimatoprost and timolol,10,,0.29,UNCHECKED,UNREVIEWED,,0,4161099,State of cold preservation,Condition,MAPS_TO,,<auto>,1641989885070,,2001600164,REIMB,Condition,2014-12-01,2015-10-31,,,Bimatoprostin ja timololin säilytysaineeton yhdistelmävalmiste,,
122,Aplastic anaemia,37,,1,UNCHECKED,UNREVIEWED,,0,137829,Aplastic anemia,Condition,MAPS_TO,,<auto>,1641989885100,,2001600121,REIMB,Condition,1970-01-01,2099-12-31,,,Aplastinen anemia,,
132,Sarcoidosis,469,,1,UNCHECKED,UNREVIEWED,,0,438688,Sarcoidosis,Condition,MAPS_TO,,<auto>,1641989885292,,2001600129,REIMB,Condition,1970-01-01,2099-12-31,,,Sarkoidoosi,,
386,Ticagrelor 60 mg,0,,0.29,UNCHECKED,UNREVIEWED,,0,4256743,Agrammatism,Condition,MAPS_TO,,<auto>,1641989885363,,2001600347,REIMB,Condition,2017-04-01,2099-12-31,,,Tikagrelori 60 mg*,,
191,Erlotinib,111,,0.47,UNCHECKED,UNREVIEWED,,0,4097001,Lordosis accentuated,Condition,MAPS_TO,,<auto>,1641989885606,,2001600190,REIMB,Condition,2008-03-01,2099-12-31,,,Erlotinibi,,
138,Severe anaemia associated with chronic renal failure,1539,,0.72,UNCHECKED,UNREVIEWED,,0,443961,Anemia of chronic renal failure,Condition,MAPS_TO,,<auto>,1641989885758,,2001600134,REIMB,Condition,1970-01-01,2099-12-31,,,Munuaisten vajaatoimintaan liittyvä vaikea anemia,,
387,Asfotase alfa,0,,0.24,UNCHECKED,UNREVIEWED,,0,4049710,Deficiency of sulfotransferase,Condition,MAPS_TO,,<auto>,1641989886090,,2001600348,REIMB,Condition,2017-08-01,2099-12-31,,,Asfotaasi alfa,,
320,"Lanthanum carbonate, sevelamer and sucroferric oxyhydroxide",162,,0.34,UNCHECKED,UNREVIEWED,,0,4050624,Deficiency of glucose oxidase,Condition,MAPS_TO,,<auto>,1641989886149,,2001600281,REIMB,Condition,2005-10-01,2099-12-31,,,"Lantaanikarbonaatti*, sevelameeri*ja sukroferrinen oksihydroksidi*",,
113,Anxiety disorders associated with mental retardation,178,,0.68,UNCHECKED,UNREVIEWED,,0,440690,Social phobia,Condition,MAPS_TO,,<auto>,1641989886263,,2001600113,REIMB,Condition,1970-01-01,2099-12-31,,,Älyllisesti kehitysvammaisilla esiintyvät käyttäytymisen häiriöt,,
150,Dasatinib,39,,0.33,UNCHECKED,UNREVIEWED,,0,43021220,Feminization,Observation,MAPS_TO,,<auto>,1641989886281,,2001600135,REIMB,Condition,1970-01-01,2099-12-31,,,Dasatinibi,,2025-03-27 | domainId updated from Condition to Observation
114,Glaucoma,7337,,1,UNCHECKED,UNREVIEWED,,0,437541,Glaucoma,Condition,MAPS_TO,,<auto>,1641989886739,,2001600114,REIMB,Condition,1970-01-01,2099-12-31,,,Glaukooma,,
133,Severe chronic pancreatic insufficiency,713,,0.83,UNCHECKED,UNREVIEWED,,0,4243784,Pancreatic insufficiency,Condition,MAPS_TO,,<auto>,1641989886860,,2001600130,REIMB,Condition,1970-01-01,2099-12-31,,,Vaikea haiman krooninen vajaatoiminta,,
123,Chronic disorders of vitamin D metabolism,1755,,0.67,UNCHECKED,UNREVIEWED,,0,4027557,Chronic metabolic disorder,Condition,MAPS_TO,,<auto>,1641989887042,,2001600122,REIMB,Condition,1970-01-01,2099-12-31,,,D-vitamiinin krooniset aineenvaihduntahäiriöt,,
196,Paricalcitol and cinacalcet,284,,0.26,UNCHECKED,UNREVIEWED,,0,4117674,Phosphorus and calcium disorders,Condition,MAPS_TO,,<auto>,1641989887042,,2001600195,REIMB,Condition,2009-05-01,2099-12-31,,,Parikalsitoli ja sinakalseetti,,
1501,Palbociclib,0,,0.27,UNCHECKED,UNREVIEWED,,0,4066504,Clicking elbow,Condition,MAPS_TO,,<auto>,1641989887101,,2001600136,REIMB,Condition,2019-02-01,2099-12-31,,,Palbosiklibi,,
197,Sunitinib,193,,0.41,UNCHECKED,UNREVIEWED,,0,4161546,Retinitis,Condition,MAPS_TO,,<auto>,1641989887501,,2001600196,REIMB,Condition,2009-09-01,2099-12-31,,,Sunitinibi,,
321,Paricalcitol and cinacalcet,200,,0.26,UNCHECKED,UNREVIEWED,,0,4117674,Phosphorus and calcium disorders,Condition,MAPS_TO,,<auto>,1641989887507,,2001600282,REIMB,Condition,2007-03-01,2099-12-31,,,Parikalsitoli* ja sinakalseetti*,,
166,Dalteparin and tinzaparin (treatment for more than 6 months),298,,0.29,UNCHECKED,UNREVIEWED,,0,37016631,Chronic neck pain for greater than 3 months,Condition,MAPS_TO,,<auto>,1641989887705,,2001600165,REIMB,Condition,2015-03-01,2099-12-31,,,Daltepariini ja tintsapariini (yli 6 kuukauden hoidossa),,
115,Breast cancer,6912,,1,UNCHECKED,UNREVIEWED,,0,4112853,Malignant tumor of breast,Condition,MAPS_TO,,<auto>,1641989887759,,2001600115,REIMB,Condition,1970-01-01,2099-12-31,,,Rintasyöpä,,
1502,Cabozantinib,0,,0.34,UNCHECKED,UNREVIEWED,,0,4158276,Mitoxantrone poisoning,Condition,MAPS_TO,,<auto>,1641989887779,,2001600137,REIMB,Condition,2019-06-01,2099-12-31,,,Kabotsantinibi,,
134,General erythroderma,211,,0.82,UNCHECKED,UNREVIEWED,,0,4270887,Erythroderma,Condition,MAPS_TO,,<auto>,1641989887820,,2001600131,REIMB,Condition,1970-01-01,2099-12-31,,,Yleinen erytrodermia,,
322,Sunitinib,17,,0.41,UNCHECKED,UNREVIEWED,,0,4161546,Retinitis,Condition,MAPS_TO,,<auto>,1641989887890,,2001600283,REIMB,Condition,2007-05-01,2099-12-31,,,Sunitinibi*,,
198,Sorafenib,112,,0.23,UNCHECKED,UNREVIEWED,,0,4170296,Graft infection,Condition,MAPS_TO,,<auto>,1641989888174,,2001600197,REIMB,Condition,2009-09-01,2099-12-31,,,Sorafenibi,,
135,Pemphigus,24,,1,UNCHECKED,UNREVIEWED,,0,135338,Pemphigus,Condition,MAPS_TO,,<auto>,1641989888275,,2001600132,REIMB,Condition,1970-01-01,2099-12-31,,,Rakkoihottuma,,
124,Inborn metabolic disorders,12,,0.67,UNCHECKED,UNREVIEWED,,0,436670,Metabolic disease,Condition,MAPS_TO,,<auto>,1641989888285,,2001600123,REIMB,Condition,1970-01-01,2099-12-31,,,Synnynnäiset aineenvaihduntahäiriöt,,
1503,Emicizumab,0,,0.4,UNCHECKED,UNREVIEWED,,0,4264201,Izumi fever,Condition,MAPS_TO,,<auto>,1641989888296,,2001600138,REIMB,Condition,2019-07-01,2099-12-31,,,Emisitsumabi,,
116,Prostate cancer,3900,,1,UNCHECKED,UNREVIEWED,,0,4116087,Carcinoma of prostate,Condition,MAPS_TO,,<auto>,1641989888609,,2001600116,REIMB,Condition,1970-01-01,2099-12-31,,,Eturauhassyöpä,,
1504,Alectinib,0,,0.34,UNCHECKED,UNREVIEWED,,0,4021333,Reflecting,Observation,MAPS_TO,,<auto>,1641989888913,,2001600139,REIMB,Condition,2019-08-01,2099-12-31,,,Alektinibi,,2025-03-27 | domainId updated from Condition to Observation
388,Alirocumab and evolocumab for the treatment of familial hypercholesterolaemia,28,,0.61,UNCHECKED,UNREVIEWED,,0,4134862,Familial hypercholesterolemia,Condition,MAPS_TO,,<auto>,1641989889063,,2001600349,REIMB,Condition,2017-11-01,2099-12-31,,,Alirokumabi* ja evolokumabi* familiaalisen hyperkolesterolemian hoidossa,,
167,"Dabrafenib, trametinib and vemurafenib",51,,0.23,UNCHECKED,UNREVIEWED,,0,36523488,"Ameloblastoma, metastasizing of rib, sternum, clavicle and associated joints",Condition,MAPS_TO,,<auto>,1641989889176,,2001600166,REIMB,Condition,2015-04-01,2099-12-31,,,"Dabrafenibi, trametinibi ja vemurafenibi",,
1505,Ixazomib,0,,0.25,UNCHECKED,UNREVIEWED,,0,4309312,Prominence of spinal fixation device,Condition,MAPS_TO,,<auto>,1641989889460,,2001600140,REIMB,Condition,2019-10-01,2099-12-31,,,Iksatsomibi,,
137,Uraemia requiring dialysis,625,,0.44,UNCHECKED,UNREVIEWED,,0,4131545,Depression requiring intervention,Condition,MAPS_TO,,<auto>,1641989889460,,2001600133,REIMB,Condition,1970-01-01,2099-12-31,,,Dialyysihoitoa edellyttävä uremia,,
126,Chronic coagulation defects,67,,0.66,UNCHECKED,UNREVIEWED,,0,436483,Postpartum coagulation defects,Condition,MAPS_TO,,<auto>,1641989889559,,2001600124,REIMB,Condition,1970-01-01,2099-12-31,,,Krooniset hyytymishäiriöt,,
389,Olaparib,0,,0.34,UNCHECKED,UNREVIEWED,,0,4081615,Paraparesis,Condition,MAPS_TO,,<auto>,1641989889561,,2001600350,REIMB,Condition,2017-12-01,2099-12-31,,,Olaparibi*,,
201,Chronic cardiac insufficiency,3789,,0.9,UNCHECKED,UNREVIEWED,,0,316139,Heart failure,Condition,MAPS_TO,,<auto>,1641989889946,,2001600199,REIMB,Condition,1970-01-01,2099-12-31,,,Krooninen sydämen vajaatoiminta,,
307,"Donepezil, galantamine, memantine and rivastigmine",3319,,0.24,UNCHECKED,UNREVIEWED,,0,36554824,"Mucosal lentiginous melanoma of tonsil, NOS",Condition,MAPS_TO,,<auto>,1641989902993,,2001600267,REIMB,Condition,2003-04-01,2016-10-31,,,"Donepetsiili, galantamiini, memantiini ja rivastigmiini",,2025-03-27 |  | domainId updated from Condition to Observation
101,Anterior pituitary hypofunction,507,,0.89,UNCHECKED,UNREVIEWED,,0,4254542,Hypopituitarism,Condition,MAPS_TO,,<auto>,1641989890067,,2001600101,REIMB,Condition,1999-11-01,2099-12-31,,,Aivolisäkkeen etulohkon vajaatoiminta,,
3020,Patiromer,0,,0.4,UNCHECKED,UNREVIEWED,,0,4247260,Partial congenital absence of limb,Condition,MAPS_TO,,<auto>,1641989890169,,2001600250,REIMB,Condition,2020-01-01,2099-12-31,,,Patiromeeri,,
373,Ponatinib,0,,0.4,UNCHECKED,UNREVIEWED,,0,4309063,Behavior finding,Observation,MAPS_TO,,<auto>,1641989890219,,2001600334,REIMB,Condition,2015-10-01,2099-12-31,,,Ponatinibi,,2025-03-27 | domainId updated from Condition to Observation
307,Rivastigmine,3319,,0.5,UNCHECKED,UNREVIEWED,,0,4236910,Stigma,Observation,MAPS_TO,,<auto>,1641989902993,,2001600268,REIMB,Condition,2016-11-01,2018-05-31,,,Rivastigmiini,,2025-03-27 |  | domainId updated from Condition to Observation
192,Fulvestrant,213,,0.37,UNCHECKED,UNREVIEWED,,0,435011,Vulvar vestibulitis,Condition,MAPS_TO,,<auto>,1641989890694,,2001600191,REIMB,Condition,2008-06-01,2099-12-31,,,Fulvestrantti,,
3021,Ketoconazole,0,,0.41,UNCHECKED,UNREVIEWED,,0,4101761,Ketosis,Condition,MAPS_TO,,<auto>,1641989890753,,2001600251,REIMB,Condition,2020-01-01,2099-12-31,,,Ketokonatsoli,,
374,Ruxolitinib,9,,0.29,UNCHECKED,UNREVIEWED,,0,4272488,Colitis,Condition,MAPS_TO,,<auto>,1641989890765,,2001600335,REIMB,Condition,2015-12-01,2099-12-31,,,Ruksolitinibi*,,
102,Diabetes insipidus,150,,1,APPROVED,UNREVIEWED,Automatic update,1743070677000,1245117,Vasopressin-related polyuria,Condition,MAPS_TO,,<auto>,1641989890856,,2001600102,REIMB,Condition,1970-01-01,2099-12-31,,,Vesitystauti,,"2025-03-27 | conceptId changed from 30968 to 1245117 based on relationship :Maps to, does not need reviewing | conceptName changed from Diabetes insipidus to Vasopressin-related polyuria"
193,Rasagiline,307,,0.4,UNCHECKED,UNREVIEWED,,0,4092716,Loss of agility,Condition,MAPS_TO,,<auto>,1641989891261,,2001600192,REIMB,Condition,2008-07-01,2099-12-31,,,Rasagiliini,,
285,"Dulaglutide, exenatide, liraglutide, lixisenatide and semaglutide (adults)",2009,,0.24,UNCHECKED,UNREVIEWED,,0,43020442,Adult victim of emotional abuse,Observation,MAPS_TO,,<auto>,1641989891634,,2001600217,REIMB,Condition,2017-01-01,2099-12-31,,,"Dulaglutidi, eksenatidi, liksisenatidi, liraglutidi ja semaglutidi (aikuiset)",,2025-03-27 | domainId updated from Condition to Observation
1506,The combination of trifluridine and tipiracil,0,,0.37,UNCHECKED,UNREVIEWED,,0,4123475,Combination of positions,Observation,MAPS_TO,,<auto>,1641989891859,,2001600141,REIMB,Condition,2019-11-01,2099-12-31,,,Trifluridiinin ja tipirasiilin yhdistelmävalmiste,,2025-03-27 | domainId updated from Condition to Observation
103,"Diabetes, insulin-treated",29902,,0.49,UNCHECKED,UNREVIEWED,,0,4130162,Insulin treated type 2 diabetes mellitus,Condition,MAPS_TO,,<auto>,1641989892020,,2001600103,REIMB,Condition,1970-01-01,2099-12-31,,,"Diabetes, insuliinihoito",,
128,Cancers of female genital organs,911,,0.86,UNCHECKED,UNREVIEWED,,0,4318551,Ulcers of female genital organs,Condition,MAPS_TO,,<auto>,1641989892182,,2001600126,REIMB,Condition,1970-01-01,2099-12-31,,,Gynekologiset syövät,,
176,Regorafenib,68,,0.42,APPROVED,UNREVIEWED,Automatic update,1743070677000,37164104,cTis,Meas Value,MAPS_TO,,<auto>,1641989892362,,2001600175,REIMB,Condition,2016-10-01,2099-12-31,,,Regorafenibi,,"2025-03-27 | conceptId changed from 4195922 to 37164104 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Meas Value | conceptName changed from Tis category to cTis"
