sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages
23212,Native language teachers,0,,0.69,UNCHECKED,UNREVIEWED,,0,4180050,Ge language,Language,MAPS_TO,,<auto>,1674727077645,,2002200206,ProfessionalCode,Provider,1970-01-01,2099-12-31,2321,,ƒidinkielenopettajat,
7133,Plasterers,0,,0.9,UNCHECKED,UNREVIEWED,,0,4023807,Plasterer,Observation,MAPS_TO,,<auto>,1674727078733,,2002200532,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Rappaajat,
8332,Earth-moving and related plant operators,0,,0.48,UNCHECKED,UNREVIEWED,,0,436600,Accident caused by earth-moving or excavation machines,Observation,MAPS_TO,,<auto>,1674727084364,,2002200694,ProfessionalCode,Provider,1970-01-01,2099-12-31,833,,Maanrakennus- ym. koneiden kuljettajat,
81,Stationary plant and related operators,0,,0.41,UNCHECKED,UNREVIEWED,,0,4026583,Stationary engine AND/OR related equipment operator,Observation,MAPS_TO,,<auto>,1674727087896,,2002200612,ProfessionalCode,Provider,1970-01-01,2099-12-31,8,,Prosessityˆntekij‰t,
23213,Foreign language teachers,0,,0.68,UNCHECKED,UNREVIEWED,,0,40483152,Sign language,Language,MAPS_TO,,<auto>,1674727088395,,2002200207,ProfessionalCode,Provider,1970-01-01,2099-12-31,2321,,Kieltenopettajat,
7134,Insulation workers,0,,0.71,UNCHECKED,UNREVIEWED,,0,4023623,Demolition worker,Observation,MAPS_TO,,<auto>,1674727088992,,2002200533,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Erist‰j‰t,
7135,Glaziers,0,,0.94,UNCHECKED,UNREVIEWED,,0,4024422,Glazier,Observation,MAPS_TO,,<auto>,1674727092209,,2002200534,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Lasinasentajat,
1313,Managers of small enterprises in construction,0,,0.56,UNCHECKED,UNREVIEWED,,0,4146561,Construction manager,Observation,MAPS_TO,,<auto>,1674727093730,,2002200145,ProfessionalCode,Provider,1970-01-01,2099-12-31,131,,Rakennusalan pienyritysten johtajat,
51413,Practical rehabilitation nurses and chiropodists,0,,0.7,UNCHECKED,UNREVIEWED,,0,38004417,Rehabilitation Nurse,Provider,MAPS_TO,,<auto>,1674727097091,,2002200473,ProfessionalCode,Provider,1970-01-01,2099-12-31,5141,,"Kuntohoitajat, jalkojenhoitajat ym.",
8162,Steam-engine and boiler operators,0,,0.56,UNCHECKED,UNREVIEWED,,0,4051090,Boiler operator,Observation,MAPS_TO,,<auto>,1674727097548,,2002200633,ProfessionalCode,Provider,1970-01-01,2099-12-31,816,,L‰mmityskattiloiden hoitajat,
31441,Air traffic controllers and related associate professionals,0,,0.63,UNCHECKED,UNREVIEWED,,0,4002868,Air traffic controller,Observation,MAPS_TO,,<auto>,1674727102620,,2002200308,ProfessionalCode,Provider,1970-01-01,2099-12-31,3144,,Lennonjohtajat ym.,
7136,Plumbers and pipe fitters,0,,0.72,UNCHECKED,UNREVIEWED,,0,4023652,Plumber AND/OR pipe fitter,Observation,MAPS_TO,,<auto>,1674727105395,,2002200535,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Putkiasentajat,
23214,Arts and science teachers,0,,0.51,UNCHECKED,UNREVIEWED,,0,4101704,Natural science teacher (second level),Observation,MAPS_TO,,<auto>,1674727105460,,2002200208,ProfessionalCode,Provider,1970-01-01,2099-12-31,2321,,Humanististen ja luonnontieteellisten aineiden opettajat,
51419,Bath attendants and related workers,0,,0.6,UNCHECKED,UNREVIEWED,,0,4069959,Bath attendant,Observation,MAPS_TO,,<auto>,1674727110142,,2002200474,ProfessionalCode,Provider,1970-01-01,2099-12-31,5141,,Kylvett‰j‰t ym.,
811,Mining and mineral-processing-plant operators,0,,0.53,UNCHECKED,UNREVIEWED,,0,4302761,Forging-press operator,Observation,MAPS_TO,,<auto>,1674727111788,,2002200613,ProfessionalCode,Provider,1970-01-01,2099-12-31,81,,Kaivos- ja louhintatyˆn koneenk‰ytt‰j‰t,
8333,"Crane, hoist and related plant operators",0,,0.52,UNCHECKED,UNREVIEWED,,0,4023810,Crane AND/OR hoist operator,Observation,MAPS_TO,,<auto>,1674727113107,,2002200695,ProfessionalCode,Provider,1970-01-01,2099-12-31,833,,Nosturinkuljettajat,
5143,Undertakers and embalmers,0,,0.73,UNCHECKED,UNREVIEWED,,0,4024872,Undertaker AND/OR embalmer,Observation,MAPS_TO,,<auto>,1674727121520,,2002200475,ProfessionalCode,Provider,1970-01-01,2099-12-31,514,,Hautauspalvelutyˆntekij‰t,
31442,Harbour traffic controllers,0,,0.73,UNCHECKED,UNREVIEWED,,0,4002868,Air traffic controller,Observation,MAPS_TO,,<auto>,1674727121852,,2002200309,ProfessionalCode,Provider,1970-01-01,2099-12-31,3144,,Satamaliikenteen ohjaajat,
8334,Lifting-truck operators,0,,0.97,UNCHECKED,UNREVIEWED,,0,4103439,Lifting-truck operator,Observation,MAPS_TO,,<auto>,1674727124380,,2002200696,ProfessionalCode,Provider,1970-01-01,2099-12-31,833,,Trukin- ja siirtokoneenkuljettajat,
23215,Crafts and art teachers,0,,0.37,UNCHECKED,UNREVIEWED,,0,2313987,Duplex scan of upper extremity arteries or arterial bypass grafts; complete bilateral study,Procedure,MAPS_TO,,<auto>,1674727126873,,2002200209,ProfessionalCode,Provider,1970-01-01,2099-12-31,2321,,Taito- ja taideaineiden opettajat,
8111,Mining plant operators,0,,0.56,UNCHECKED,UNREVIEWED,,0,4250496,Incinerator plant operator,Observation,MAPS_TO,,<auto>,1674727128888,,2002200614,ProfessionalCode,Provider,1970-01-01,2099-12-31,811,,Vaunuporarit,
7137,Building and related electricians,0,,0.84,UNCHECKED,UNREVIEWED,,0,4067317,Building electrician,Observation,MAPS_TO,,<auto>,1674727130805,,2002200536,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Rakennuss‰hkˆasentajat,
8163,"Incinerator, water-treatment and related plant operators",0,,0.48,UNCHECKED,UNREVIEWED,,0,4250496,Incinerator plant operator,Observation,MAPS_TO,,<auto>,1674727132138,,2002200634,ProfessionalCode,Provider,1970-01-01,2099-12-31,816,,J‰tteenpoltto- ja vedenpuhdistuslaitosten koneenhoitajat,
3145,Air traffic safety technicians,0,,0.56,UNCHECKED,UNREVIEWED,,0,706582,Technician,Meas Value,MAPS_TO,,<auto>,1674727133460,,2002200310,ProfessionalCode,Provider,1970-01-01,2099-12-31,314,,Lentoturvallisuusteknikot ym.,
1314,Managers of small enterprises in wholesale and retail trade,0,,0.54,UNCHECKED,UNREVIEWED,,0,4024868,"Manager, wholesale AND/OR retail trade",Observation,MAPS_TO,,<auto>,1674727136302,,2002200146,ProfessionalCode,Provider,1970-01-01,2099-12-31,131,,Kaupan ym. alojen pienyritysten johtajat,
51431,Undertakers and related funeral workers,0,,0.55,UNCHECKED,UNREVIEWED,,0,4264056,Undertaker,Observation,MAPS_TO,,<auto>,1674727137360,,2002200476,ProfessionalCode,Provider,1970-01-01,2099-12-31,5143,,Hautaustoimistonhoitajat ym.,
834,Ships&#39; deck and engine crews and related workers,0,,0.27,UNCHECKED,UNREVIEWED,,0,4023658,Printer AND/OR related worker,Observation,MAPS_TO,,<auto>,1674727141087,,2002200697,ProfessionalCode,Provider,1970-01-01,2099-12-31,83,,Kansi- ja konemiehistˆ ym. vesiliikenteen tyˆntekij‰t,
817,Industrial robot operators,0,,0.83,UNCHECKED,UNREVIEWED,,0,4196387,Industrial robot,Device,MAPS_TO,,<auto>,1674727148168,,2002200635,ProfessionalCode,Provider,1970-01-01,2099-12-31,81,,Teollisuusrobottien hoitajat,
51432,Other funeral workers,0,,0.68,UNCHECKED,UNREVIEWED,,0,4204501,Metal worker,Observation,MAPS_TO,,<auto>,1674727148814,,2002200477,ProfessionalCode,Provider,1970-01-01,2099-12-31,5143,,Muut hautaustyˆntekij‰t,
315,Safety and quality inspectors,0,,0.72,UNCHECKED,UNREVIEWED,,0,4100072,Safety inspection,Observation,MAPS_TO,,<auto>,1674727153080,,2002200311,ProfessionalCode,Provider,1970-01-01,2099-12-31,31,,Turvallisuuden ja laadun tarkastajat,
8340,Ships&#39; deck and engine crews and related workers,0,,0.27,UNCHECKED,UNREVIEWED,,0,4023658,Printer AND/OR related worker,Observation,MAPS_TO,,<auto>,1674727162685,,2002200698,ProfessionalCode,Provider,1970-01-01,2099-12-31,834,,Kansi- ja konemiehistˆ ym. vesiliikenteen tyˆntekij‰t,
7139,Building finishers and related trade workers not elsewhere classified,0,,0.56,UNCHECKED,UNREVIEWED,,0,2000598,"Operation on lens, not elsewhere classified",Procedure,MAPS_TO,,<auto>,1674727162825,,2002200537,ProfessionalCode,Provider,1970-01-01,2099-12-31,713,,Muut rakennusten viimeistelytyˆntekij‰t,
8170,Industrial robot operators,0,,0.83,UNCHECKED,UNREVIEWED,,0,4196387,Industrial robot,Device,MAPS_TO,,<auto>,1674727162978,,2002200636,ProfessionalCode,Provider,1970-01-01,2099-12-31,817,,Teollisuusrobottien hoitajat,
23219,Other secondary education teaching professionals,0,,0.74,UNCHECKED,UNREVIEWED,,0,4025385,Secondary education teacher,Observation,MAPS_TO,,<auto>,1674727166461,,2002200210,ProfessionalCode,Provider,1970-01-01,2099-12-31,2321,,Muut peruskoulun ja lukion lehtorit ja tuntiopettajat,
3151,Building and fire inspectors,0,,0.79,UNCHECKED,UNREVIEWED,,0,4009190,Building inspector,Observation,MAPS_TO,,<auto>,1674727168266,,2002200312,ProfessionalCode,Provider,1970-01-01,2099-12-31,315,,Rakennus- ja palotarkastajat,
8112,Mineral-ore and stone-processing plant operators,0,,0.42,UNCHECKED,UNREVIEWED,,0,4302151,Bale-press operator,Observation,MAPS_TO,,<auto>,1674727170258,,2002200615,ProfessionalCode,Provider,1970-01-01,2099-12-31,811,,Rikastustyˆntekij‰t,
5149,Other personal services workers not elsewhere classified,0,,0.65,UNCHECKED,UNREVIEWED,,0,2617956,Other specified case management service not elsewhere classified,Observation,MAPS_TO,,<auto>,1674727173549,,2002200478,ProfessionalCode,Provider,1970-01-01,2099-12-31,514,,Muut henkilˆkohtaisen palvelun tyˆntekij‰t,WARNING OUTDATED standardConcept: standardConcept for conceptId 2617956 has changed to non-standard
9,Elementary occupations,0,,0.77,UNCHECKED,UNREVIEWED,,0,4118810,Military personnel,Observation,MAPS_TO,,<auto>,1674727174455,,2002200699,ProfessionalCode,Provider,1970-01-01,2099-12-31,,,Muut tyˆntekij‰t,
1315,Managers of small enterprises of restaurants and hotels,0,,0.57,UNCHECKED,UNREVIEWED,,0,4177154,Hotel and restaurant manager,Observation,MAPS_TO,,<auto>,1674727176017,,2002200147,ProfessionalCode,Provider,1970-01-01,2099-12-31,131,,Hotelli- ja ravintola-alan pienyritysten johtajat,
82,Machine operators and assemblers,0,,0.49,UNCHECKED,UNREVIEWED,,0,4024338,Machinery fitter AND/OR machine assembler,Observation,MAPS_TO,,<auto>,1674727180031,,2002200637,ProfessionalCode,Provider,1970-01-01,2099-12-31,8,,Teollisuustuotteiden valmistajat ja kokoonpanijat,
8113,Well drillers and borers and related workers,0,,0.75,UNCHECKED,UNREVIEWED,,0,4024881,"Well driller, borer AND/OR related worker",Observation,MAPS_TO,,<auto>,1674727189359,,2002200616,ProfessionalCode,Provider,1970-01-01,2099-12-31,811,,Iskuporaajat ja syv‰kairaajat,
516,Protective services workers,0,,0.9,UNCHECKED,UNREVIEWED,,0,4023489,Protective service worker,Observation,MAPS_TO,,<auto>,1674727190496,,2002200479,ProfessionalCode,Provider,1970-01-01,2099-12-31,51,,Suojelu- ja vartiointityˆntekij‰t,
3152,"Safety, health and quality inspectors",0,,0.62,UNCHECKED,UNREVIEWED,,0,4100072,Safety inspection,Observation,MAPS_TO,,<auto>,1674727190684,,2002200313,ProfessionalCode,Provider,1970-01-01,2099-12-31,315,,Tyˆsuojelu- ja tuoteturvallisuuden tarkastajat,
5161,Fire-fighters,0,,0.86,UNCHECKED,UNREVIEWED,,0,4215337,Forest fire-fighter,Observation,MAPS_TO,,<auto>,1674727196647,,2002200480,ProfessionalCode,Provider,1970-01-01,2099-12-31,516,,Palomiehet,
91,Sales and services elementary occupations,0,,0.65,UNCHECKED,UNREVIEWED,,0,4170780,Catering services occupation,Observation,MAPS_TO,,<auto>,1674727202019,,2002200700,ProfessionalCode,Provider,1970-01-01,2099-12-31,9,,Muut palvelutyˆntekij‰t,
821,Metal- and mineral-products machine operators,0,,0.53,UNCHECKED,UNREVIEWED,,0,4052092,Metal-press operator,Observation,MAPS_TO,,<auto>,1674727204823,,2002200638,ProfessionalCode,Provider,1970-01-01,2099-12-31,82,,Metalli- ja mineraalituotteiden teolliset valmistajat,
5162,Police officers,0,,0.93,UNCHECKED,UNREVIEWED,,0,4031180,Policeman,Observation,MAPS_TO,,<auto>,1674727205346,,2002200481,ProfessionalCode,Provider,1970-01-01,2099-12-31,516,,Poliisit,
714,"Painters, building structure cleaners and related trades workers",0,,0.5,UNCHECKED,UNREVIEWED,,0,4024312,"Building caretaker, charworker, cleaner AND/OR related worker",Observation,MAPS_TO,,<auto>,1674727205988,,2002200538,ProfessionalCode,Provider,1970-01-01,2099-12-31,71,,Maalarit ja rakennuspuhdistajat,
31521,Occupational safety inspectors,0,,0.71,UNCHECKED,UNREVIEWED,,0,4100072,Safety inspection,Observation,MAPS_TO,,<auto>,1674727210463,,2002200314,ProfessionalCode,Provider,1970-01-01,2099-12-31,3152,,Tyˆsuojelutarkastajat,
5163,Prison guards,0,,0.86,UNCHECKED,UNREVIEWED,,0,4217990,Prison guard,Observation,MAPS_TO,,<auto>,1674727213842,,2002200482,ProfessionalCode,Provider,1970-01-01,2099-12-31,516,,Vanginvartijat,
2322,College and polytechnic education teaching professionals,0,,0.57,UNCHECKED,UNREVIEWED,,0,4072736,Received polytechnic education,Observation,MAPS_TO,,<auto>,1674727214116,,2002200211,ProfessionalCode,Provider,1970-01-01,2099-12-31,232,,Ammattikorkeakoulujen ja ammatillisten oppilaitosten opettajat,
812,Metal-processing plant operators,0,,0.69,UNCHECKED,UNREVIEWED,,0,4052092,Metal-press operator,Observation,MAPS_TO,,<auto>,1674727216195,,2002200617,ProfessionalCode,Provider,1970-01-01,2099-12-31,81,,Metalliteollisuuden prosessityˆntekij‰t,
