sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages
9270,Ly-CD4/CD8 ratio,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3020073,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Specimen,Measurement,MAPS_TO,,tays,1630368000000,,2000700110,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Ly-CD4/CD8 suhde,
9283,Ly-CD3/T3/Leu4 | Ly-CD3,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,1175426,CD3 cells/100 lymphocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700111,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Ly-CD3/T3/Leu4 | Ly-CD3,
9284,Ly-CD3/T3/Leu4K | B -CD3,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3011412,CD3 cells [#/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700112,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Ly-CD3/T3/Leu4K | B -CD3,
12610,"DNA, antibodies, native (double stranded, EIA)",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3002434,Lupus erythematosus deoxynucleoproteins IgG Ab [Units/volume] in Serum by Immunoassay,Measurement,MAPS_TO,,tays,1630368000000,,2000700113,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"DNA, vasta-aineet, natiivi(double stranded, EIA)",
12611,"DNA, antibodies, immunofluorescence",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3000240,Lupus erythematosus deoxynucleoproteins IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700114,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"DNA, vasta-aineet, immunofluoresenssi",
112,Total oxygen content of venous blood,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,40763791,Oxygen content in Venous blood by calculation,Measurement,MAPS_TO,,tays,1630368000000,,2000700115,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Totaalihappisisältö laskimoveri,
107,Oxygen partial pressure,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3027315,Oxygen [Partial pressure] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700116,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Happiosapaine,
151,"Bilirubin, children",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,46235479,Bilirubin fractions panel [Moles/volume] - Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700117,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Bilirubiini, lapset",
15132,"Alpha-1 microglobulin,calculated",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3052318,Alpha-1-Microglobulin [Mass/volume] in Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000700118,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Alfa-1-mikroglobuliini,laskennallinen",
10787,"Influenza A virus, variant, nucleic acid (qual) fragments.",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,40757373,Influenza virus identified in Isolate,Measurement,MAPS_TO,,tays,1630368000000,,2000700119,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Influenssa A virus, variantti,nukleiinihappo (kval) osatutk.",
108,Oxyhemoglobin arterial blood Oxygen saturation,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3014007,Fractional oxyhemoglobin in Arterial blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700120,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Oksihemoglobiini arteriaveriHappisaturaatio,
35570,"Albumin, collected urine",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3050449,Albumin [Mass/time] in Urine collected for unspecified duration,Measurement,MAPS_TO,,tays,1630368000000,,2000700121,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Albumiini, keräysvirtsa",
11344,Erythrocytes,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3002582,Erythrocytes [#/volume] in Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000700122,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Erytrosyytit,
109,Oxygen saturation venous bloodOxygen saturation,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3019230,Fractional oxyhemoglobin in Venous blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700123,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Happikyllästeisyys venaveriHappisaturaatio,
455,"Adenovirus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3020393,Adenovirus Ag [Presence] in Stool,Measurement,MAPS_TO,,tays,1630368000000,,2000700124,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Adenovirus, antigeeni",
456,"Influenza A virus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3044141,Influenza virus A Ag [Presence] in Nasopharynx,Measurement,MAPS_TO,,tays,1630368000000,,2000700125,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Influenza A virus, antigeeni",
12782,"Thrombin time, SPR",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3036489,Thrombin time,Measurement,MAPS_TO,,tays,1630368000000,,2000700126,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Trombiiniaika, SPR",
457,"Influenza B virus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3045831,Influenza virus B Ag [Presence] in Nasopharynx,Measurement,MAPS_TO,,tays,1630368000000,,2000700127,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Influenssa B virus, antigeeni",
12783,"Thromboplast time,act,part,SPR",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3013466,aPTT in Blood by Coagulation assay,Measurement,MAPS_TO,,tays,1630368000000,,2000700128,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Tromboplast.aika,akt,part,SPR",
458,"Parainfluenza 1 virus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3010464,Parainfluenza virus 1 Ag [Presence] in Specimen,Measurement,MAPS_TO,,tays,1630368000000,,2000700129,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Parainfluenza 1 virus, antigeeni",
665,"Erythrocytes, spinal fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3027475,Erythrocytes [#/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700130,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Erytrosyytit, selkäydinneste",
110,Total hemoglobin blood,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3000963,Hemoglobin [Mass/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700131,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Totaalihemoglobiini veri,
666,"Leukocytes, spinal fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3016543,Leukocytes [#/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700132,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Leukosyytit, selkäydinneste",
459,"Parainfluenza 2 virus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3021578,Parainfluenza virus 2 Ag [Presence] in Specimen,Measurement,MAPS_TO,,tays,1630368000000,,2000700133,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Parainfluenza 2 virus, antigeeni",
668,"Mononuclear cells, spinal fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3033306,Mononuclear cells/100 leukocytes in Cerebral spinal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700134,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Mononukleaariset solut, selkäydinneste",
460,"Parainfluenza 3 virus, antigen",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3005880,Parainfluenza virus 3 Ag [Presence] in Specimen,Measurement,MAPS_TO,,tays,1630368000000,,2000700135,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Parainfluenza 3 virus, antigeeni",
674,Blasts,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3025159,Blasts/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700136,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Blastit,
675,Promyelocytes,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3021440,Promyelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700137,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Promyelosyytit,
676,Myelocytes,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3017181,Myelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700138,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Myelosyytit,
677,Metamyelocytes,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3002179,Metamyelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700139,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Metamyelosyytit,
678,Rod-like,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3004809,Band form neutrophils/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700140,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Sauvatumaiset,
688,Neutrophils,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3018010,Neutrophils/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700141,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Neutrofiilit,
689,"Neutrophils, absolute values",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3017732,Neutrophils [#/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700142,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Neutrofiilit, absol. arvot",
690,Eosinophils,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3006504,Eosinophils/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700143,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Eosinofiilit,
692,Basophils,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3022096,Basophils/100 leukocytes in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700144,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Basofiilit,
11029,"Albumin, calculated",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3025987,Albumin [Presence] in Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000700145,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Albumiini, laskennallinen",
162,"Lymphocytes, pleural fluid | Mononuclear cells, pleural fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3005532,Lymphocytes/100 leukocytes in Pleural fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700146,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Lymfosyytit, pleuraneste | Mononukleaariset solut, pleuraneste",
162,"Lymphocytes, pleural fluid | Mononuclear cells, pleural fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3034459,Mononuclear cells/100 leukocytes in Pleural fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700146,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Lymfosyytit, pleuraneste | Mononukleaariset solut, pleuraneste",
11046,Alkaline phosphatase,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700147,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Alkalinen fosfataasi,
11052,Ly-CD19 lymphocytes,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3016228,CD19 cells/100 cells in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700148,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Ly-CD19 lymfosyytit,
11053,Ly-CD19 lymphocyte count,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3010503,CD19 cells [#/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700149,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Ly-CD19 lymfosyytit lukumäärä,
164,"Eosinophils, pleural fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3001893,Eosinophils/100 leukocytes in Pleural fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700150,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Eosinofiilit, pleuraneste",
111,Total oxygen content in arterial blood,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,40762365,Oxygen content in Arterial blood by calculation,Measurement,MAPS_TO,,tays,1630368000000,,2000700151,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Totaalihappisisältö arteriaveri,
11108,Oxyhemoglobin capillary blood,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3022806,Fractional oxyhemoglobin in Capillary blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700152,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Oksihemoglobiini kapillaariveri,
11111,Total oxygen content capillary blood,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,40767503,Oxygen content in Capillary blood by calculation,Measurement,MAPS_TO,,tays,1630368000000,,2000700153,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Totaalihappisisältö kapillaariveri,
11676,Immunoglobulin G,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3005719,IgG [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700154,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Immunoglobuliini G,
172,"Lymphocytes, ascitic fluid | Mononuclear cells, ascitic fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3004437,Lymphocytes/100 leukocytes in Peritoneal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700155,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Lymfosyytit, askitesneste | Mononukleaariset solut, askitesneste",
172,"Lymphocytes, ascitic fluid | Mononuclear cells, ascitic fluid",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3022764,Mononuclear cells/100 leukocytes in Peritoneal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000700155,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Lymfosyytit, askitesneste | Mononukleaariset solut, askitesneste",
12951,"Blood group and Rh, SPR",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3003694,ABO and Rh group [Type] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700156,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Veriryhmä ja Rh, SPR",
11731,"Thromboplastin time, SPR",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3032080,INR in Blood by Coagulation assay,Measurement,MAPS_TO,,tays,1630368000000,,2000700157,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Tromboplastiiniaika, SPR",
9101,Immunoglobulin G1,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3027135,IgG subclass 1 [Mass/volume] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700158,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Immunoglobuliini G1,
9102,Immunoglobulin G2,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3028192,IgG subclass 2 [Mass/volume] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700159,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Immunoglobuliini G2,
9103,Immunoglobulin G3,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3024139,IgG subclass 3 [Mass/volume] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700160,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Immunoglobuliini G3,
9104,Immunoglobulin G4,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3024980,IgG subclass 4 [Mass/volume] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700161,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Immunoglobuliini G4,
3814,"Heparin, low molecular weight",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3045452,LMW Heparin [Units/volume] in Platelet poor plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700162,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Hepariini, pienimolekyylinen",
91101,Patient weight,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3013762,Body weight Measured,Measurement,MAPS_TO,,tays,1630368000000,,2000700163,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Potilaan paino,
9115,IgG sum,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3005719,IgG [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700164,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,IgG-summa,
9165,Inhibin B,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3045781,Inhibin B [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700165,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Inhibiini B,
17713,"Cytomegalo virus, DNA detection, quantitative, plasma",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,43055120,Cytomegalovirus DNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,Measurement,MAPS_TO,,tays,1630368000000,,2000700166,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Cytomegalo virus, DNA-osoitus,kvantitatiivinen, plasma",
9200,"Reticulocytes, production index",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3000012,Reticulocyte production index,Measurement,MAPS_TO,,tays,1630368000000,,2000700167,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Retikulosyytit,tuotantoindeksi",
9205,"Mononuclear cells, %, blood",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3031004,Mononuclear cells/100 leukocytes in Blood by Manual count,Measurement,MAPS_TO,,tays,1630368000000,,2000700168,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Mononukleaariset solut, %-osuus, veri",
103,Blood pH,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3010421,pH of Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700169,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Veren pH,
12315,"Malaria plasmodes, rapid assay",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3021691,Plasmodium malariae Ab [Titer] in Serum,Measurement,MAPS_TO,,tays,1630368000000,,2000700170,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Malariaplasmodit, pikamääritys",
40,"Basophils, absolute values",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3006315,Basophils [#/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700171,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Basofiilit, absol. arvot",
104,Carbon dioxide partial pressure,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3013290,Carbon dioxide [Partial pressure] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700172,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Hiilidioksidiosapaine,
42,"Monocytes, absolute values",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3001604,Monocytes [#/volume] in Blood,Measurement,MAPS_TO,,tays,1630368000000,,2000700173,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Monosyytit, absol. arvot",
10481,Intestinal isoenzyme,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3020013,Alkaline phosphatase.intestinal [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700174,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Suolistoisoentsyymi,
10482,Liver-1 isoenzyme,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3035062,Alkaline phosphatase.liver 1 [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700175,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Maksa-1-isoentsyymi,
10483,Skeletoenzyme,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3001467,Alkaline phosphatase.bone [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700176,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Luustoisoentsyymi,
10484,Liver-2 isoenzyme,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3036185,Alkaline phosphatase.liver 2 [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000700177,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Maksa-2-isoentsyymi,
19832,"Immunoglobulin, light chains, Kappa",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3035082,Kappa light chains [Mass/volume] in Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000700178,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Immunoglobuliini, kevyetketjut, Kappa",
19833,"Immunoglobulin, light chains, Lambda",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3006969,Lambda light chains [Mass/volume] in Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000700179,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,"Immunoglobuliini, kevyetketjut, Lambda",
317,Small epithelial cells,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3043681,Transitional cells [#/area] in Urine by Computer assisted method,Measurement,MAPS_TO,,tays,1630368000000,,2000700180,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Pienet epiteelisolut,
317,Small epithelial cells,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3043138,Epithelial cells.renal [#/area] in Urine by Computer assisted method,Measurement,MAPS_TO,,tays,1630368000000,,2000700180,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Pienet epiteelisolut,
14140,Folate,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3019309,Folate [Moles/volume] in Red Blood Cells,Measurement,MAPS_TO,,tays,1630368000000,,2000700181,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Folaatti,
318,Hyaline cylinders,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3043722,Hyaline casts [#/area] in Urine sediment by Automated count,Measurement,MAPS_TO,,tays,1630368000000,,2000700182,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Hyaliinilieriöt,
320,It rains,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3036005,Urine sediment comments by Light microscopy Narrative,Measurement,MAPS_TO,,tays,1630368000000,,2000700183,LABfi_TMP Level 0,Measurement,1970-01-01,2099-12-31,,,Sakkaa,
