sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
1032,S -Aldolas,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3027953,Aldolase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600130,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Aldolaasi,,
1033,dU-Aldosterone,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3000690,Aldosterone [Moles/time] in 24 hour Urine,Measurement,MAPS_TO,,HUS,1596153600000,,2000600131,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,dU-Aldosteroni,,
1034,S -Aldosterone,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3001788,Aldosterone [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600132,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Aldosteroni,,
1035,"Pt-Study of Aldosteronism, Basic Study",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600133,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"Pt-Aldosteronismin tutkiminen, perustutkimus",,
1036,"S -Aldosterone, supine position",-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3004280,Aldosterone [Moles/volume] in Serum or Plasma --supine,Measurement,MAPS_TO,,HUS,1596153600000,,2000600134,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Aldosteroni, makuu",,
1037,"S -Aldosterone, standing position",-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3003171,Aldosterone [Moles/volume] in Serum or Plasma --upright,Measurement,MAPS_TO,,HUS,1596153600000,,2000600135,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Aldosteroni, pysty",,
1038,S-Alpha-1-antitrypsin,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3026285,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600136,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Alfa-1-antitrypsiini,,
1039,Am-Alpha-1-fetoprotein,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3010296,Alpha-1-Fetoprotein [Mass/volume] in Amniotic fluid,Measurement,MAPS_TO,,HUS,1596153600000,,2000600137,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Am-Alfa-1-fetoproteiini,,
1040,S-Alpha-1-fetoprotein,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3015916,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600138,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Alfa-1-fetoproteiini,,
1041,"S-Alpha-1-glycoprotein, acidic",-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3008877,Alpha-1-acid glycoprotein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600139,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Alfa-1-glykoproteiini, hapan",,
1042,S-Alpha-2-macroglobulin,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3009827,Alpha-2-Macroglobulin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600140,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Alfa-2-makroglobuliini,,
1043,S -Alpha-endorphin,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600141,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Alfa-endorfiini,,
1044,fS-Alpha lipoprotein,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600142,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,fS-Alfa-lipoproteiini,,
1045,Li-Alkaline Phosphatase,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600143,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Li-Alkalinen fosfataasi,,
1046,S -Alkaline phosphatase,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600144,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Alkalinen fosfataasi,,
1047,"S -Alkaline phosphatase, inhibited",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600145,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Alkalinen fosfataasi, inhiboitu",,
1048,"S -Alkaline phosphatase, isoenzymes",-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3021952,Alkaline phosphatase isoenzymes [Enzymatic activity/volume] in Serum or Plasma by Heat stability,Measurement,MAPS_TO,,HUS,1596153600000,,2000600146,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Alkalinen fosfataasi, isoentsyymit",,
1049,"S -Alkaline phosphatase, heat stable",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600147,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Alkalinen fosfataasi, lämpöstabiili",,
1050,"Bm-Alkaline phosphatase, dyeing",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600148,LABfi Level 0,Measurement,2004-01-01,2011-12-31,,,"Bm-Alkalinen fosfataasi, värjäys",,
1051,"L-Alkaline phosphatase, dyeing",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600149,LABfi Level 0,Measurement,2004-01-01,2011-12-31,,,"L -Alkalinen fosfataasi, värjäys",,
1053,"S -Amöba, antibodies",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600150,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Ameeba, vasta-aineet",,
1054,"F -Amöba, native preparations",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600151,LABfi Level 0,Measurement,2004-01-01,2009-12-31,,,"F -Ameeba, natiivivalmiste",,
1055,U -Amphetamine (Qual),-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3027944,Amphetamines [Presence] in Urine,Measurement,MAPS_TO,,HUS,1596153600000,,2000600152,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Amfetamiini (kval),,
1056,Of-Amino Acids,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600153,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Af-Aminohapot,,
1057,Am-Amino Acids,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600154,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Am-Aminohapot,,
1058,dU-Amino Acids,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3012864,Amino acids [Identifier] in 24 hour Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000600155,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,dU-Aminohapot,,
1059,Li-Amino Acids,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3032940,Amino acids [Identifier] in Cerebral spinal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000600156,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Li-Aminohapot,,
1060,F -Amino Acids,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600157,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,F -Aminohapot,,
1061,P -Amino Acids,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3013336,Amino acids [Identifier] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000600158,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,P -Aminohapot,,
1062,U-Amino Acids,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3032641,Amino acids panel - Urine,Measurement,MAPS_TO,,tays,1630368000000,,2000600159,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Aminohapot,,
1063,U -Amino Acids (Qual),-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600160,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Aminohapot (kval),,
1068,S-Amitriptyline,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3019920,Amitriptyline [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000600161,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Amitriptyliini,,
1069,Pt-Ammonium Chloride Test,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600162,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Pt-Ammoniumkloridi-koe,,
1070,fB-Ammoniumjon,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600163,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,fB-Ammonium-ioni,,
1071,fP-Ammonium ion,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3023183,Ammonium ion [Moles/volume] in Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600164,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,fP-Ammonium-ioni,,
1072,U-Ammonium ion,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600165,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Ammonium-ioni,,
1073,Af-Amylas,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600166,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Af-Amylaasi,,
1074,As-Amylas,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3008691,Amylase [Enzymatic activity/volume] in Peritoneal fluid,Measurement,MAPS_TO,,tays,1630368000000,,2000600167,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,As-Amylaasi,,
1075,dU-Amylase,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600168,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,dU-Amylaasi,,
1076,F -Amylase,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600169,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,F -Amylaasi,,
1077,Pa-Amylas,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600170,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Pa-Amylaasi,,
1078,S -Amylas,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600171,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Amylaasi,,
1079,Se-Amylas,-1,,0,APPROVED,UNREVIEWED,TAYS,1596153600000,3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,TAYS,1596153600000,,2000600172,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Se-Amylaasi,,
1080,U -Amylas,-1,,0,APPROVED,UNREVIEWED,TYKS,1631577600000,3017315,Amylase [Enzymatic activity/volume] in Urine,Measurement,MAPS_TO,,TYKS,1631577600000,,2000600173,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Amylaasi,,
1081,Pt-Amylasclearance,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600174,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Pt-Amylaasin poistuma,,
1082,"Pt-Amylase test, 2 h",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600175,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"Pt-Amylaasi-koe,2 h",,
1083,"S-Amylase, isoenzyme",-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3009876,Amylase isoenzyme 3 panel - Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600176,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Amylaasi, isoentsyymit",,
1084,"U-Amylase, isoenzyme",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600177,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"U -Amylaasi, isoentsyymit",,
1085,S -Androstendion,-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,3022411,Androstenedione [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,tays,1630368000000,,2000600178,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Androstendioni,,
1086,dU -Androsteron,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600179,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,dU-Androsteroni,,
1087,S -Androsterone,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600180,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Androsteroni,,
1088,"S -Angiotensin I, lying position",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600181,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Angiotensiini I, makuu",,
1089,"S -Angiotensin I, standing position",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600182,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Angiotensiini I, pysty",,
1090,"S -Angiotensin II, lying position",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600183,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Angiotensiini II, makuu",,
1091,"S -Angiotensin II, standing position",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600184,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Angiotensiini II, pysty",,
1092,fS-Angiotensin-1-convert,-1,,0,APPROVED,UNREVIEWED,TAYS ja HUS,1596153600000,3034780,Angiotensin converting enzyme [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,TAYS ja HUS,1596153600000,,2000600185,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,fS-Angiotensiini-1-konvertaasi,,
1093,"Bacteria, aerobic MIC determination",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600186,LABfi Level 0,Measurement,2004-01-01,2009-12-31,,,"Bakteeri, aerobinen MIC-määritys",,
1094,P -Antidiuretic hormone,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600187,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,P -Antidiureettinen hormoni,,
1095,"S -Antidiuretic hormone, antibodies",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600188,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Antidiureettinen hormoni, vasta-aineet",,
1097,P -Coagulation factor VIII,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3019250,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,HUS,1596153600000,,2000600189,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,P -Hyytymistekijä VIII,,
1098,"P -Coagulation factor VIII, antibodies",-1,,0,APPROVED,UNREVIEWED,tays,1630368000000,40761593,Coagulation factor VIII Ab [Presence] in Platelet poor plasma by Immunoassay,Measurement,MAPS_TO,,tays,1630368000000,,2000600190,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"P -Hyytymistekijä VIII, vasta-aineet",,
1100,S-Antistaphylolysin,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3035947,Staphylolysin Ab [Units/volume] in Serum,Measurement,MAPS_TO,,HUS,1596153600000,,2000600191,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Antistafylolysiini,,
1101,S -Antistreptolysin,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3021236,Streptolysin O Ab [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,HUS,1596153600000,,2000600192,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,S -Antistreptolysiini,,
1102,"S -Antistreptolysin, absorbed",-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600193,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,"S -Antistreptolysiini, absorboitu",,
1103,P-Antithrombin III,-1,,0,APPROVED,UNREVIEWED,HUS,1596153600000,3000515,Antithrombin actual/normal in Platelet poor plasma by Chromogenic method,Measurement,MAPS_TO,,HUS,1596153600000,,2000600194,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,P -Antitrombiini III,,
1104,U -Antranilate,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600195,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Antranilaatti,,
1105,P -Arginine vasopressin,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600196,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,P -Arginiini vasopressiini,,
1106,Pt-Arginine Test,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600197,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Pt-Arginiini-koe,,
1107,U -Aromatic hydrocarbons,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600198,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Aromaattiset hiilivedyt,,
1108,Ha-Arsen,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600199,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,Ha-Arseeni,,
1109,U -Arsen,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600200,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,U -Arseeni,,
1110,dU-Arylsulfatas A,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600201,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,dU-Aryylisulfataasi A,,
1111,L -Arylsulfatase A,-1,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2000600202,LABfi Level 0,Measurement,2004-01-01,2030-12-31,,,L -Aryylisulfataasi A,,
