sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
SPAT1032,Removal of foreign body from pharynx,6,,1,UNCHECKED,UNREVIEWED,,0,4070544,Removal of foreign body from pharynx,Procedure,MAPS_TO,,<auto>,1641991319360,,2001700133,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1018,,Vierasesineen poisto nielusta,,
SPAT1273,Structured assessment of psychoactive substance / tobacco use,2516,,0.6,APPROVED,EQUAL,Automatic update,1743070677000,903652,Findings of tobacco or its derivatives use or exposure,Observation,MAPS_TO,,<auto>,1641991319376,,2001700374,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1248,,Päihteiden/tupakan käytön strukturoitu kartoitus,,"2025-03-27 | conceptId changed from 46272621 to 903652 based on relationship :Maps to, does not need reviewing | domainId updated from Procedure to Observation | conceptName changed from Assessment of tobacco use to Findings of tobacco or its derivatives use or exposure"
SPAT1379,Health check-up of pregnant person,25481,,0.38,APPROVED,EQUAL,Automatic update,1743070677000,37153633,Counseling for pregnancy,Procedure,MAPS_TO,,THL/Gustav,1699994775311,,2001700479,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Raskaana olevan terveystarkastus,,"2025-03-27 | conceptId changed from 44792235 to 37153633 based on relationship :Maps to, does not need reviewing | conceptName changed from Pregnancy counselling to Counseling for pregnancy"
SPAT1344,Referral to services for substance abusers,0,,0.56,UNCHECKED,UNREVIEWED,,0,4157933,Assessment of history of substance abuse,Procedure,MAPS_TO,,<auto>,1641991319670,,2001700445,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Ohjaus päihdepalveluihin,,
SPAT1241,Extensive assessment of psychosocial situation,1157,,0.76,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4248977,Psychosocial care,Observation,MAPS_TO,,THL/Gustav,1699910306000,,2001700342,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Psykososiaalisen tilanteen laaja kartoitus,,
SPAT1137,Taking care of patient’s/customer’s hygiene,306836,,0.29,APPROVED,EQUAL,THL/Gustav,1699365616485,4026979,Assisting with personal hygiene,Procedure,MAPS_TO,,THL/Gustav,1699365362510,,2001700238,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1114,,Potilaan/asiakkaan hygieniasta huolehtiminen,,
SPAT1380,Postpartum check-up,3177,,0.54,APPROVED,EQUAL,THL/Gustav,1699999716682,36713471,Routine postpartum follow-up,Observation,MAPS_TO,,THL/Gustav,1699999715688,,2001700480,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Synnytyksen jälkitarkastus,,
SPAT1242,Trauma therapy,358,,1,UNCHECKED,UNREVIEWED,,0,4227391,Trauma therapy,Procedure,MAPS_TO,,<auto>,1641991320672,,2001700343,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Traumaterapia,,
SPAT1345,Referral tomedical rehabilitation,0,,0.73,UNCHECKED,UNREVIEWED,,0,4180248,Rehabilitation therapy,Procedure,MAPS_TO,,<auto>,1641991321129,,2001700446,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Ohjaus lääkinnälliseen kuntoutukseen,,
SPAT1299,Other function in accordance with podiatry nomenclature,3532,,0.34,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2001700400,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Muu jalkaterapianimikkeistön mukainen toiminto,,
SPAT1066,"HEART, CIRCULATORY SYSTEM, LYMPHATIC SYSTEM, BONE MARROW",0,,0.46,UNCHECKED,UNREVIEWED,,0,37116857,Assessment of circulatory system,Procedure,MAPS_TO,,<auto>,1641991321210,,2001700167,SPAT,Procedure,2009-01-01,2099-12-31,,,"SYDÄN, VERENKIERTOELIMISTÖ, IMUSUONISTO, LUUYDIN",,
SPAT1274,Brief intervention in person with addiction symptoms,340,,0.55,UNCHECKED,UNREVIEWED,,0,45770015,Brief intervention,Procedure,MAPS_TO,,<auto>,1641991321523,,2001700375,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1248,,Riippuvuusoireisen mini-interventio,,
SPAT1033,Irrigation or wax removal of outer auditory canal,25192,,0.76,UNCHECKED,EQUAL,THL/Gustav,1699451816618,4301559,Removal of ear wax,Procedure,MAPS_TO,,THL/Gustav,1699451812986,,2001700134,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1018,,Korvakäytävän huuhtelu tai vahan poisto,,
SPAT1138,Guidance concerning bowel function,2690,,0.4,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2001700239,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1114,,Suoliston toimintaan liittyvä ohjaus,,
SPAT1381,Extensive health check-up at 4 months of age,409,,0.35,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991322062,,2001700481,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus neljän kuukauden iässä,,
SPAT1243,Psychiatric/psychological examination,5476,,0.47,APPROVED,EQUAL,THL/Gustav,1699999099417,4061974,Psychologic test,Procedure,MAPS_TO,,<auto>,1641991322112,,2001700344,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Psykiatrinen/psykologinen tutkimus,,
SPAT1346,Referral to vocational rehabilitation,0,,0.66,UNCHECKED,UNREVIEWED,,0,4083030,Educational rehabilitation,Procedure,MAPS_TO,,<auto>,1641991322365,,2001700447,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Ohjaus ammatilliseen kuntoutukseen,,
SPAT1139,Nutrition survey,41099,,0.58,UNCHECKED,EQUAL,THL/Gustav,1699993761066,763457,Nutrition counseling,Procedure,MAPS_TO,,THL/Gustav,1699993754962,,2001700240,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1114,,Ravitsemuskartoitus,,
SPAT1067,Ultrasound examination of abdominal aorta,0,,0.85,UNCHECKED,UNREVIEWED,,0,4085443,US scan of abdominal aorta,Procedure,MAPS_TO,,<auto>,1641991323166,,2001700168,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1066,,Vatsa-aortan ultraäänitutkimus,,
SPAT1034,Removal of foreign body from ear canal,147,,0.86,UNCHECKED,UNREVIEWED,,0,4206775,Removal of foreign body from spinal canal,Procedure,MAPS_TO,,<auto>,1641991323247,,2001700135,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1018,,Vierasesineen poisto korvakäytävästä,,
SPAT1244,Occupational therapy,17371,,0.81,UNCHECKED,EQUAL,THL/Gustav,1699996110303,4309371,Occupational therapy,Observation,MAPS_TO,,THL/Gustav,1699996095106,,2001700345,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Toiminnallinen terapia,,
SPAT1300,Other function in accordance with FinLOINC classification,123,,0.38,UNCHECKED,UNREVIEWED,,0,4119832,Assisting with functional activity,Procedure,MAPS_TO,,<auto>,1641991323693,,2001700401,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Muu FINLOINC -luokituksen mukainen toiminto,,
SPAT1140,SKIN AND MUCOUS MEMBRANES,0,,0.84,UNCHECKED,UNREVIEWED,,0,4263674,Grafting of skin and mucous membrane,Procedure,MAPS_TO,,<auto>,1641991323814,,2001700241,SPAT,Procedure,2009-01-01,2099-12-31,,,IHO JA LIMAKALVOT,,
SPAT1382,Extensive health check-up at 18 months of age,426,,0.35,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991323865,,2001700482,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus kahdeksantoista kuukauden iässä,,
SPAT1347,Referral to primary health care ward,0,,0.42,UNCHECKED,UNREVIEWED,,0,4247110,Primary health care team falls assessment,Procedure,MAPS_TO,,<auto>,1641991323885,,2001700448,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Lähete perusterveydenhuollon vuodeosastolle,,
SPAT1275,Drug rehabilitation and replacement therapy of opioid-dependent person,18277,,0.55,UNCHECKED,EQUAL,THL/Gustav,1699995883905,4145649,Drug addiction therapy,Procedure,MAPS_TO,,THL/Gustav,1699995882452,,2001700376,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1248,,Opioidiriippuvaisen vieroitus- ja korvaushoito,,
SPAT1301,No procedures,535003,,0.87,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2001700402,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Ei toimenpidettä,,
SPAT1035,Removal of foreign body from nose,15,,1,UNCHECKED,EQUAL,THL/Gustav,1699451841377,4067474,Removal of foreign body from nose,Procedure,MAPS_TO,,THL/Gustav,1641991324500,,2001700136,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1018,,Vierasesineen poisto nenästä,,
SPAT1068,Ultrasound examination of arteries of upper extremity,0,,0.69,UNCHECKED,UNREVIEWED,,0,4169562,Angiography of artery of upper limb,Procedure,MAPS_TO,,<auto>,1641991325313,,2001700169,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1066,,Yläraajalaskimoiden ultraäänitutkimus,,2025-03-27 | conceptName changed from Imaging of arteries of upper extremity to Angiography of artery of upper limb
SPAT1036,Maxillary puncture,284,,0.62,UNCHECKED,EQUAL,THL/Gustav,1699451887727,44508750,Puncture of maxillary antrum,Procedure,MAPS_TO,,THL/Gustav,1699451883331,,2001700137,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1018,,Poskiontelopunktio,,
SPAT1348,Microscopic examination of eye,8,,0.85,UNCHECKED,UNREVIEWED,,0,4036697,Microscopy,Procedure,MAPS_TO,,<auto>,1641991325485,,2001700449,SPAT,Procedure,2011-01-01,2017-12-31,SPAT1000,,Silmän mikroskooppitutkimus,,
SPAT1141,Excision of skin or mucous membrane lesion,2842,,0.67,UNCHECKED,EQUAL,THL/Gustav,1699999881379,4210595,Excision of soft tissue,Procedure,MAPS_TO,,THL/Gustav,1699999879416,,2001700242,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1140,,Iho- tai limakalvomuutoksen poisto,,
SPAT1383,Extensive health check-up at 4 years of age,634,,0.34,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991325626,,2001700483,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus neljän vuoden iässä,,
SPAT1245,Provision of support and information to patient’s family members,10225,,0.37,UNCHECKED,EQUAL,THL/Gustav,1699998156039,4125030,Informing next of kin,Observation,MAPS_TO,,THL/Gustav,1699998153641,,2001700346,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Potilaan läheisten tukeminen ja informointi,,
SPAT1349,Tonsil operation,0,,1,UNCHECKED,UNREVIEWED,,0,4294172,Operation on tonsils,Procedure,MAPS_TO,,<auto>,1641991326173,,2001700450,SPAT,Procedure,2011-01-01,2017-12-31,SPAT1018,,Nielurisaleikkaus,,
SPAT1302,PREVENTIVE ACTION AND PROMOTION OF HEALTH,11,,0.46,UNCHECKED,UNREVIEWED,,0,4296816,Health promotion assessment,Procedure,MAPS_TO,,<auto>,1641991326224,,2001700403,SPAT,Procedure,2009-01-01,2099-12-31,,,EHKÄISEVÄ TOIMINTA JA TERVEYDEN EDISTÄMINEN,,
SPAT1276,Outlining of treatment with patient or their family members,2444,,0.41,UNCHECKED,UNREVIEWED,,0,44790872,Discussion about complication of treatment with patient,Procedure,MAPS_TO,,<auto>,1641991326234,,2001700377,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Hoitolinjaus potilaan tai hänen omaistensa kanssa,,
SPAT1037,"Other minor procedure on ear, nose or larynx",0,,0.61,UNCHECKED,UNREVIEWED,,0,4047655,Procedure on larynx,Procedure,MAPS_TO,,<auto>,1641991327317,,2001700138,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1018,,"Muu korvan, nenän tai kurkunpään pientoimenpide",,
SPAT1233,Assessment of ability to work,136,,0.78,UNCHECKED,UNREVIEWED,,0,46272462,Assessment of ability to walk,Procedure,MAPS_TO,,<auto>,1641991327325,,2001700334,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1214,,Työkyvyn arviointi,,
SPAT1384,Extensive health check-up on first grade,590,,0.36,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991327346,,2001700484,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus ensimmäisellä luokalla,,
SPAT1069,Ultrasound examination of arteries of lower extremity,46,,0.63,UNCHECKED,UNREVIEWED,,0,4220499,Imaging of arteries of lower extremities,Procedure,MAPS_TO,,<auto>,1641991327750,,2001700170,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1066,,Alaraajalaskimoiden ultraäänitutkimus,,
SPAT1337,Booking of telephone appointment,32,,0.63,UNCHECKED,UNREVIEWED,,0,44802779,Choice and booking telephone reminder to make initial hospital appointment,Procedure,MAPS_TO,,<auto>,1641991327955,,2001700438,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Puhelinajan varaaminen,,
SPAT1303,Counselling and guidance related to growth and development,1656,,0.65,APPROVED,EQUAL,THL/Gustav,1700000296412,4255023,"Growth/development education, guidance, and counseling",Observation,MAPS_TO,,THL/Gustav,1700000290215,,2001700404,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1302,,Kasvuun ja kehitykseen liittyvä neuvonta ja ohjaus,,2025-03-27 | domainId updated from Procedure to Observation
SPAT1129,Removal of local lesion during endoscopy of gastrointestinal tract,0,,0.68,UNCHECKED,UNREVIEWED,,0,4124530,Endoscopic localization of lesion of GIT,Procedure,MAPS_TO,,<auto>,1641991328522,,2001700230,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1114,,Paikallisen muutoksen poisto mahasuolikanavan tähystyksessä,,
SPAT1277,Instruction concerning legal protection and patient’s rights,89,,0.4,UNCHECKED,UNREVIEWED,,0,4302265,Patient rights protection,Procedure,MAPS_TO,,<auto>,1641991328996,,2001700378,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Oikeusturvaa ja potilaan oikeuksia koskeva ohjaus,,
SPAT1234,Support of social functional capacity,154483,,0.54,UNCHECKED,EQUAL,THL/Gustav,1699992089399,4062346,Social counseling,Procedure,MAPS_TO,,THL/Gustav,1699992081048,,2001700335,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Sosiaalisen toimintakyvyn tukeminen,,
SPAT1385,Extensive health check-up on fifth grade,455,,0.36,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991329018,,2001700485,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus viidennellä luokalla,,
SPAT1025,Treatment of epistaxis with coagulation,112,,0.61,UNCHECKED,EQUAL,THL/Gustav,1699451748112,4067257,Cauterization of internal nose,Procedure,MAPS_TO,,THL/Gustav,1699451744135,,2001700126,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1018,,Nenäverenvuodon hoito hyydyttämällä,,
SPAT1338,Agreement on letter / electronic contact,7,,0.49,UNCHECKED,UNREVIEWED,,0,4123847,Agreeing on care plan,Procedure,MAPS_TO,,<auto>,1641991329674,,2001700439,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Sopimus kirjeestä/sähköisestä yhteydenotosta,,
SPAT1304,Counselling and guidance related to ageing,32606,,0.6,APPROVED,EQUAL,THL/Gustav,1699994415352,4143918,Geriatric counseling,Procedure,MAPS_TO,,THL/Gustav,1699994409072,,2001700405,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1302,,Ikääntymiseen liittyvä neuvonta ja ohjeistus,,
SPAT1130,"Esophagoscopy, gastroscopy and duodenoscopy",1187,,0.65,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4294382,Esophagogastroduodenoscopy,Procedure,MAPS_TO,,THL/Gustav,1699910306000,,2001700231,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1114,,"Esofago-, gastro- ja duodenoskopia",,
SPAT1026,Anterior nasal pack,64,,0.7,UNCHECKED,UNREVIEWED,,0,4269993,Packing of anterior nasal cavity,Procedure,MAPS_TO,,<auto>,1641991330366,,2001700127,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1018,,Nenän etutamponaatio,,
SPAT1278,End-of-life care-related house call,0,,0.7,UNCHECKED,UNREVIEWED,,0,4295954,Dying/death measures management,Procedure,MAPS_TO,,<auto>,1641991330407,,2001700379,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1248,,Saattohoidon kotikäynti,,
SPAT1131,Colonoscopy,1385,,1,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4249893,Colonoscopy,Procedure,MAPS_TO,,THL/Gustav,1699910306000,,2001700232,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1114,,Paksusuolen tähystys,,
SPAT1235,"Mental health, emotional support",10121,,0.6,UNCHECKED,EQUAL,THL/Gustav,1699998340021,35609668,Mental health advice and support intervention,Observation,MAPS_TO,,THL/Gustav,1699998337971,,2001700336,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1214,,"Mielenterveys, emotionaalinen tuki",,
SPAT1070,Doppler ultrasound examination of blood flow in arteries of lower extremity,411,,0.62,UNCHECKED,EQUAL,THL/Gustav,1699452393319,4328015,Ultrasound Doppler flow mapping of vein of lower limb,Procedure,MAPS_TO,,THL/Gustav,1699452389249,,2001700171,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1066,,Alaraajalaskimoiden verivirtauksen Doppler-ultraäänitutkimus,,2025-03-27 | conceptName changed from Ultrasound doppler flow mapping of vein of lower limb to Ultrasound Doppler flow mapping of vein of lower limb
SPAT1339,New appointment,863,,0.48,UNCHECKED,UNREVIEWED,,0,4297232,Postnatal maternal examination,Procedure,MAPS_TO,,<auto>,1641991330662,,2001700440,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Uusi vastaanottoaika,,
SPAT1386,Extensive health check-up on eighth grade,496,,0.37,UNCHECKED,UNREVIEWED,,0,46285097,Carer health check,Procedure,MAPS_TO,,<auto>,1641991330690,,2001700486,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,Laaja terveystarkastus kahdeksannella luokalla,,
SPAT1132,Sigmoidoscopy,38,,1,UNCHECKED,UNREVIEWED,,0,4087381,Sigmoidoscopy,Procedure,MAPS_TO,,<auto>,1641991331086,,2001700233,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1114,,Sigmoideoskopia,,
SPAT1027,Posterior nasal pack,0,,0.72,UNCHECKED,UNREVIEWED,,0,4007438,Packing of posterior nasal cavity,Procedure,MAPS_TO,,<auto>,1641991331266,,2001700128,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1018,,Nenän takatamponaatio,,
SPAT1133,Rectoscopy,0,,0.81,UNCHECKED,UNREVIEWED,,0,4171571,Proctoscopy,Procedure,MAPS_TO,,<auto>,1641991331631,,2001700234,SPAT,Procedure,2009-01-01,2010-12-31,SPAT1114,,Peräsuolen tähystys (rektoskopia),,
SPAT1305,Counselling and guidance related to physical exercise,42594,,0.63,APPROVED,EQUAL,THL/Gustav,1699993217762,763055,Counseling about physical activity,Procedure,MAPS_TO,,THL/Gustav,1699993169696,,2001700406,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1302,,Liikuntaan liittyvä neuvonta ja ohjaus,,
SPAT1134,Anoscopy,282,,1,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4230660,Anoscopy,Procedure,MAPS_TO,,THL/Gustav,1699910306000,,2001700235,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1114,,Peräaukon tähystys,,
SPAT1236,Informing family of child’s disability,375,,0.25,UNCHECKED,UNREVIEWED,,0,4298281,Parent education: childrearing family,Observation,MAPS_TO,,<auto>,1641991332110,,2001700337,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1214,,Ensitiedon antaminen,,2025-03-27 | domainId updated from Procedure to Observation
SPAT1279,Preparation of immediate hospitalisation,525,,0.45,UNCHECKED,UNREVIEWED,,0,37019017,Education about hospitalization,Observation,MAPS_TO,,<auto>,1641991332363,,2001700380,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Välittömän sairaalahoidon valmistelu,,2025-03-27 | domainId updated from Procedure to Observation
SPAT1071,Ultrasound examination of lymph nodes,0,,0.78,UNCHECKED,UNREVIEWED,,0,4111540,Examination of lymph nodes,Procedure,MAPS_TO,,<auto>,1641991332434,,2001700172,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1066,,Imusolmukkeiden ultraäänitutkimus,,
SPAT1387,"Health survey during first study year, university level",352,,0.35,UNCHECKED,UNREVIEWED,,0,4346944,Radionuclide first pass liver study,Procedure,MAPS_TO,,<auto>,1641991332545,,2001700487,SPAT,Procedure,2015-01-01,2099-12-31,SPAT1302,,"Ensimmäisen opiskeluvuoden terveyskysely, korkea aste",,
SPAT1340,Referral to other occupational group than physician,65,,0.43,UNCHECKED,UNREVIEWED,,0,35609625,Signposting to occupational therapist,Procedure,MAPS_TO,,<auto>,1641991332575,,2001700441,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1333,,Ohjaus muulle ammattiryhmälle kuin lääkärille,,
SPAT1237,Psychotherapy,4179,,1,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4327941,Psychotherapy,Procedure,MAPS_TO,,THL/Gustav,1699910306000,,2001700338,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1214,,Psykoterapia,,
SPAT1238,Brief therapy,5284,,0.68,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2001700339,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1214,,Lyhytterapia,,
SPAT1028,Ultrasound examination of paranasal sinuses,5824,,0.81,APPROVED,EQUAL,THL/Gustav,1699999064712,46271508,Ultrasonography of nasal sinus,Procedure,MAPS_TO,,<auto>,1641991333102,,2001700129,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1018,,Nenän sivuonteloiden ultraäänitutkimus,,
SPAT1148,Treatment of chronic ulcer or burn,86750,,0.4,UNCHECKED,EQUAL,THL/Gustav,1699910306000,4078224,Change of dressing,Procedure,MAPS_TO,,THL/Gustav,1699910306000,,2001700249,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1140,,Kroonisen haavan tai palovamman hoito,,
SPAT1072,Fine needle aspiration biopsy,59,,1,UNCHECKED,UNREVIEWED,,0,4171863,Fine needle biopsy,Procedure,MAPS_TO,,<auto>,1641991333680,,2001700173,SPAT,Procedure,2009-01-01,2017-12-31,SPAT1248,,Ohutneulanäytteen otto,,
SPAT1306,Counselling and guidance related to nutrition and weight management,404915,,0.52,APPROVED,EQUAL,THL/Gustav,1699449333196,4251752,"Nutritionist education, guidance, and counseling",Observation,MAPS_TO,,THL/Gustav,1699449331393,,2001700407,SPAT,Procedure,2009-01-01,2099-12-31,SPAT1302,,Ravitsemukseen ja painonhallintaan liittyvä neuvonta ja ohjaus,,2025-03-27 | domainId updated from Procedure to Observation
