sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
A02.2+N16.0,Salmonella renal tubulo-interstitial disease,-1,,0.88,APPROVED,EQUIVALENT,PKo,1668152226000,4099188,Salmonella,Observation,MAPS_TO,,PKo,1668152220193,,2000500110,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A02|A02.2|N16.0,ICD10|ICD10|ICD10,Salmonellan aiheuttama munuaisten tubulointerstitiaalinen sairaus,,
A02.2+N16.0,Salmonella renal tubulo-interstitial disease,-1,,0.88,APPROVED,EQUIVALENT,PKo,1668152226000,4329572,Acute bacterial tubulointerstitial nephritis,Condition,MAPS_TO,,PKo,1668152220193,,2000500110,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A02|A02.2|N16.0,ICD10|ICD10|ICD10,Salmonellan aiheuttama munuaisten tubulointerstitiaalinen sairaus,,
A04.6+M03.2,Postinfectious arthropathy in enteritis due to Yersinia enterocolitica,-1,,0,APPROVED,EQUIVALENT,PKo,1669560160333,44811663,Reactive arthritis after yersinia infection,Condition,MAPS_TO,,PKo,1669560155005,,2000500111,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A04|A04.6|M03.2,ICD10|ICD10|ICD10,Yersinia enterocolitica -suolitulehduksen aiheuttama nivelsairaus,,
A06.5+J99.8,Amoebic abscess of lung,-1,,0,APPROVED,EQUAL,PKo,1666804289188,256023,Amebic lung abscess,Condition,MAPS_TO,,TAYS,1623974400000,,2000500112,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A06|A06.5|J99.8,ICD10|ICD10|ICD10,Ameban aiheuttama keuhkopaise,,
A06.6+G07,Amoebic abscess of brain,-1,,0,APPROVED,EQUAL,PKo,1669304034659,373684,Amebic brain abscess,Condition,MAPS_TO,,TAYS,1623974400000,,2000500113,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A06|A06.6|G07,ICD10|ICD10|ICD10,Ameban aiheuttama aivopaise,,
A06.8+N51.2,Amobeic balanitis,-1,,0,APPROVED,EQUAL,PKo,1669304043541,4173717,Amebic balanitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500114,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A06|A06.8|N51.2,ICD10|ICD10|ICD10,Ameban aiheuttama terskatulehdus,,
A17.0+G01,Tuberculous meningitis,-1,,0,APPROVED,EQUAL,PKo,1669304049249,441775,Tuberculosis of meninges,Condition,MAPS_TO,,PKo,1666804429398,,2000500115,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.0|G01,ICD10|ICD10|ICD10,Tuberkuloottinen meningiitti,,
A17.1+G07,Meningeal tuberculoma,-1,,0,APPROVED,EQUAL,PKo,1669304054597,440937,Tuberculoma of meninges,Condition,MAPS_TO,,TAYS,1623974400000,,2000500116,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.1|G07,ICD10|ICD10|ICD10,Aivokalvojen tuberkulooma,,
A17.8+G05.0,Tuberculous meningoencephalitis,-1,,0,APPROVED,EQUAL,PKo,1669304058088,4150516,Tuberculous meningoencephalitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500117,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.8|G05.0,ICD10|ICD10|ICD10,Tuberkuloottinen aivokalvo-aivotulehdus,,
A17.8+G07,Tuberculoma or tuberculosis of brain or spinal cord,-1,,0,UNCHECKED,EQUAL,PKo,1669304403802,4130374,Tuberculosis of brain,Condition,MAPS_TO,,PKo,1669288240009,,2000500118,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.8|G07,ICD10|ICD10|ICD10,Aivojen tuberkuloosi,,
A17.8+G63.0,Tuberculous polyneuropathy,-1,,0,APPROVED,EQUIVALENT,PKo,1669563756643,434557,Tuberculosis,Condition,MAPS_TO,,PKo,1669563749083,,2000500119,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.8|G63.0,ICD10|ICD10|ICD10,Tuberkuloottinen monihermosairaus,,
A17.8+G63.0,Tuberculous polyneuropathy,-1,,0,APPROVED,EQUIVALENT,PKo,1669563756643,4174262,Polyneuropathy,Condition,MAPS_TO,,PKo,1669563749083,,2000500119,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.8|G63.0,ICD10|ICD10|ICD10,Tuberkuloottinen monihermosairaus,,
A17.9+G99.8,"Tuberculosis of nervous system, unspecified",-1,,0.71,APPROVED,WIDER,PKo,1668602277258,376337,Disorder of nervous system,Condition,MAPS_TO,,PKo,1668602273822,,2000500120,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.9|G99.8,ICD10|ICD10|ICD10,Määrittämätön hermoston tuberkuloosi,,
A17.9+G99.8,"Tuberculosis of nervous system, unspecified",-1,,0.71,APPROVED,WIDER,PKo,1668602277258,434557,Tuberculosis,Condition,MAPS_TO,,PKo,1668602273822,,2000500120,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A17|A17.9|G99.8,ICD10|ICD10|ICD10,Määrittämätön hermoston tuberkuloosi,,
A18.0+H75.0,Tuberculous mastoiditis,-1,,0,APPROVED,EQUAL,PKo,1669304408395,441776,Tuberculosis of mastoid process,Condition,MAPS_TO,,TAYS,1623974400000,,2000500121,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.0|H75.0,ICD10|ICD10|ICD10,Tuberkuloottinen kartiolisäkkeen tulehdus,,
A18.0+M01.1,Tuberculous arthritis,-1,,0,APPROVED,EQUAL,PKo,1669304412625,4098475,Tuberculous arthritis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500122,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.0|M01.1,ICD10|ICD10|ICD10,Tuberkuloottinen nivelinfektio,,
A18.0+M49.0,Tuberculosis of spine,-1,,0,APPROVED,EQUAL,PKo,1669304439136,81496,Tuberculosis of vertebral column,Condition,MAPS_TO,,PKo,1666805031604,,2000500123,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.0|M49.0,ICD10|ICD10|ICD10,Selkärangan tuberkuloosi,,
A18.0+M68.0,Tuberculous synovitis,-1,,0,APPROVED,EQUAL,PKo,1669304442342,4121541,Tuberculous synovitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500124,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.0|M68.0,ICD10|ICD10|ICD10,Tuberkuloottinen nivelkalvotulehdus,,
A18.0+M90.0,Tuberculosis of bone,-1,,0,APPROVED,EQUAL,PKo,1669304447343,80626,Tuberculosis of bone,Condition,MAPS_TO,,TAYS,1623974400000,,2000500125,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.0|M90.0,ICD10|ICD10|ICD10,Luutuberkuloosi,,
A18.1+N29.1,Tuberculosis of the kidney or ureter,-1,,0,APPROVED,EQUIVALENT,PKo,1669304548199,72817,Tuberculosis of urinary organs,Condition,MAPS_TO,,TAYS,1623974400000,,2000500126,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N29.1,ICD10|ICD10|ICD10,Tuberkuloosiin liittyvä munuais- tai virtsanjohdinsairaus,,
A18.1+N33.0,Tuberculous cystitis,-1,,0,APPROVED,EQUAL,PKo,1666805114546,198674,Tuberculosis of urinary bladder,Condition,MAPS_TO,,TAYS,1623974400000,,2000500127,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N33.0,ICD10|ICD10|ICD10,Virtsarakon tuberkuloosi,,
A18.1+N51.0,Tuberculous prostatitis,-1,,0,APPROVED,EQUAL,PKo,1669304582638,4068849,Tuberculosis of prostate,Condition,MAPS_TO,,TAYS,1623974400000,,2000500128,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N51.0,ICD10|ICD10|ICD10,Tuberkuloottinen eturauhastulehdus,,
A18.1+N51.1,Tuberculosis of epididymis,-1,,0,UNCHECKED,EQUAL,PKo,1669304662132,4224748,Tuberculosis of testis,Condition,MAPS_TO,,TYKS,1623888000000,,2000500129,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N51.1,ICD10|ICD10|ICD10,Kiveksen tuberkuloosi,,
A18.1+N51.8,Tuberculosis of the male genitalia,-1,,0,APPROVED,EQUAL,PKo,1669304688446,192818,Tuberculosis of male genital organs,Condition,MAPS_TO,,TAYS,1623974400000,,2000500130,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N51.8,ICD10|ICD10|ICD10,Miehen sukupuolielinten tuberkuloosi,,
A18.1+N74.0,Tuberculous infection of cervix uteri,-1,,0,APPROVED,EQUAL,PKo,1669304698054,4266861,Tuberculous cervicitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500131,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N74.0,ICD10|ICD10|ICD10,Kohdunkaulan tuberkuloosi,,
A18.1+N74.1,Female tuberculous pelvic inflammatory disease,-1,,0,APPROVED,EQUAL,PKo,1666805269498,4056331,Female tuberculous pelvic inflammatory disease,Condition,MAPS_TO,,TYKS,1623888000000,,2000500132,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N74.1,ICD10|ICD10|ICD10,Sisäsynnytinten tuberkuloottinen tulehdus,,
A18.1+N77.0,Tuberculous ulceration of vulva,-1,,0,APPROVED,EQUAL,PKo,1666805280556,36713392,Tuberculous ulceration of vulva,Condition,MAPS_TO,,TAYS,1623974400000,,2000500133,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.1|N77.0,ICD10|ICD10|ICD10,Tuberkuloosiin liittyvä ulkosynnyttimien haavauma,,
A18.3+K67.3,Tuberculous peritonitis,-1,,0,APPROVED,EQUAL,PKo,1666805295548,194268,Tuberculous peritonitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500134,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.3|K67.3,ICD10|ICD10|ICD10,Tuberkuloottinen vatsakalvotulehdus,,
A18.3+K93.0,"Tuberculous disease of the intestines, peritoneum and mesentery glands",-1,,0,APPROVED,EQUAL,PKo,1666805319069,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,TYKS,1623888000000,,2000500135,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.3|K93.0,ICD10|ICD10|ICD10,"Suoliston, vatsakalvon tai suoliliepeen imusolmukkeiden tuberkuloottinen sairaus",,
A18.4+H03.1,Lupus vulgaris of eyelid,-1,,0,APPROVED,EQUAL,PKo,1666805340779,3655616,Infection of eyelid caused by Mycobacterium tuberculosis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500136,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.4|H03.1,ICD10|ICD10|ICD10,Silmäluomen lupus vulgaris,,
A18.5+H19.0,Lupus episcleritis,-1,,0,APPROVED,EQUAL,PKo,1666805347296,4224176,Tuberculous episcleritis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500137,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.5|H19.0,ICD10|ICD10|ICD10,Tuberkuloottinen episkleriitti,,
A18.5+H19.2,Keratitis and keratoconjunctivitis (interstitial) in tuberculosis,-1,,0,APPROVED,EQUIVALENT,PKo,1666805634065,4088086,Tuberculous keratoconjunctivitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500138,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.5|H19.2,ICD10|ICD10|ICD10,Tuberkuloosiin liittyvä sarveiskalvotulehdus tai sarveis- ja sidekalvotulehdus,,
A18.5+H22.0,Lupus iridocyclitis,-1,,0,APPROVED,EQUAL,PKo,1666805642838,46269950,Iridocyclitis caused by tuberculosis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500139,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.5|H22.0,ICD10|ICD10|ICD10,Tuberkuloottinen värikalvon ja sädekehän tulehdus,,
A18.5+H32.0,Lupus chorioretinitis,-1,,0,APPROVED,EQUAL,PKo,1666805646245,4087293,Tuberculous chorioretinitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500140,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.5|H32.0,ICD10|ICD10|ICD10,Tuberkuloottinen suoni- ja verkkokalvon tulehdus,,
A18.6+H67.0,Tuberculous otitis media,-1,,0,APPROVED,EQUAL,PKo,1666805690264,4311948,Tuberculous otitis media,Condition,MAPS_TO,,TAYS,1623974400000,,2000500141,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.6|H67.0,ICD10|ICD10|ICD10,Tuberkuloottinen välikorvan tulehdus,,
A18.7+E35.1,Tuberculosis of adrenal glands,-1,,0,APPROVED,EQUAL,PKo,1666805694398,201779,Tuberculosis of adrenal glands,Condition,MAPS_TO,,TAYS,1623974400000,,2000500142,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.7|E35.1,ICD10|ICD10|ICD10,Lisämunuaistuberkuloosi,,
A18.8+D77,Tuberculosis of spleen,-1,,0,APPROVED,EQUAL,PKo,1666805697461,195176,Tuberculosis of spleen,Condition,MAPS_TO,,TAYS,1623974400000,,2000500143,ICD10fi Hierarchy,Condition,1998-08-19,2099-12-31,A18|A18.8|D77,ICD10|ICD10|ICD10,Pernan tuberkuloosi,,
A18.8+E35.0,Tuberculosis of thyroid gland,-1,,0,APPROVED,EQUAL,PKo,1666805704364,141777,Tuberculosis of thyroid gland,Condition,MAPS_TO,,TAYS,1623974400000,,2000500144,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|E35.0,ICD10|ICD10|ICD10,Kilpirauhasen tuberkuloosi,,
A18.8+I32.0,Tuberculosis of pericardium,-1,,0,APPROVED,EQUAL,PKo,1666805708188,4282614,Tuberculosis of pericardium,Condition,MAPS_TO,,TAYS,1623974400000,,2000500145,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|I32.0,ICD10|ICD10|ICD10,Sydänpussin tuberkuloosi,,
A18.8+I39.8,Tuberculosis of endocardium,-1,,0,APPROVED,EQUAL,PKo,1666805711471,4203012,Tuberculosis of endocardium,Condition,MAPS_TO,,TAYS,1623974400000,,2000500146,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|I39.8,ICD10|ICD10|ICD10,Sydämen sisäkalvon tuberkuloosi,,
A18.8+I41.0,Tuberculosis of myocardium,-1,,0,APPROVED,EQUAL,PKo,1666805713730,4264207,Tuberculosis of myocardium,Condition,MAPS_TO,,TAYS,1623974400000,,2000500147,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|I41.0,ICD10|ICD10|ICD10,Sydänlihaksen tuberkuloosi,,
A18.8+I68.1,Tuberculous cerebral arteritis,-1,,0,APPROVED,EQUIVALENT,PKo,1669563655367,380747,Cerebral arteritis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500148,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|I68.1,ICD10|ICD10|ICD10,Tuberkuloottinen aivovaltimotulehdus,,
A18.8+I68.1,Tuberculous cerebral arteritis,-1,,0,APPROVED,EQUIVALENT,PKo,1669563655367,434557,Tuberculosis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500148,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|I68.1,ICD10|ICD10|ICD10,Tuberkuloottinen aivovaltimotulehdus,,
A18.8+K23.0,Tuberculous oesophagitis,-1,,0,APPROVED,EQUAL,PKo,1666805868742,22820,Tuberculosis of esophagus,Condition,MAPS_TO,,TAYS,1623974400000,,2000500149,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A18|A18.8|K23.0,ICD10|ICD10|ICD10,Ruokatorven tuberkuloosi,,
A18.8+K77.0,Liver tuberculosis,-1,,0,APPROVED,EQUAL,PKo,1666805873880,4091181,Tuberculosis of liver,Condition,MAPS_TO,,TAYS,1623974400000,,2000500150,ICD10fi Hierarchy,Condition,1998-08-19,2099-12-31,A18|A18.8|K77.0,ICD10|ICD10|ICD10,Maksan tuberkuloosi,,
A18.8+K87.1,Tuberculosis of pancreas,-1,,0.77,APPROVED,EQUIVALENT,PKo,1669563630832,434557,Tuberculosis,Condition,MAPS_TO,,PKo,1669563607061,,2000500151,ICD10fi Hierarchy,Condition,1998-08-19,2099-12-31,A18|A18.8|K87.1,ICD10|ICD10|ICD10,Haiman tuberkuloosi,,
A18.8+K87.1,Tuberculosis of pancreas,-1,,0.77,APPROVED,EQUIVALENT,PKo,1669563630832,4309439,Infectious pancreatitis,Condition,MAPS_TO,,PKo,1669563607061,,2000500151,ICD10fi Hierarchy,Condition,1998-08-19,2099-12-31,A18|A18.8|K87.1,ICD10|ICD10|ICD10,Haiman tuberkuloosi,,
A21.2+J17.0,Pneumonia in tularemia,-1,,0,APPROVED,EQUAL,PKo,1666780427775,258061,Pulmonary tularemia,Condition,MAPS_TO,,TAYS,1623974400000,,2000500152,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A21|A21.2|J17.0,ICD10|ICD10|ICD10,Tularemiaan liittyvä keuhkokuume,,
A22.1+J17.0,Pneumonia in anthrax,-1,,0,APPROVED,EQUAL,PKo,1666780431015,252548,Anthrax pneumonia,Condition,MAPS_TO,,TAYS,1623974400000,,2000500153,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A22|A22.1|J17.0,ICD10|ICD10|ICD10,Pernaruttoon liittyvä keuhkokuume,,
A22.8+G01,Anthrax meningitis,-1,,0,APPROVED,EQUAL,PKo,1666780439540,36717432,Meningitis caused by Bacillus anthracis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500154,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A22|A22.8|G01,ICD10|ICD10|ICD10,Pernaruton aiheuttama aivokalvotulehdus,,
A23.9+M49.1,Brucella spondylitis,-1,,0,APPROVED,EQUAL,PKo,1666780443442,4068619,Brucella spondylitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500155,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A23|A23.9|M49.1,ICD10|ICD10|ICD10,Määrittämättömän bruselloosin aiheuttama nikamatulehdus,,
A23.9+N16.0,Renal tubulo-interstitial disorders (due to)(in) brucellosis,-1,,0,APPROVED,EQUIVALENT,PKo,1668152506313,441497,Brucellosis,Condition,MAPS_TO,,PKo,1668152502905,,2000500156,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A23|A23.9|N16.0,ICD10|ICD10|ICD10,Bruselloosiin liittyvä tubulointerstitiaalinen munuaissairaus,,
A23.9+N16.0,Renal tubulo-interstitial disorders (due to)(in) brucellosis,-1,,0,APPROVED,EQUIVALENT,PKo,1668152506313,4329572,Acute bacterial tubulointerstitial nephritis,Condition,MAPS_TO,,PKo,1668152502905,,2000500156,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A23|A23.9|N16.0,ICD10|ICD10|ICD10,Bruselloosiin liittyvä tubulointerstitiaalinen munuaissairaus,,
A27.9+G01,Leptospirosis meningitis,-1,,0,APPROVED,EQUAL,PKo,1666780477865,4090081,Leptospiral meningitis,Condition,MAPS_TO,,TAYS,1623974400000,,2000500157,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A27|A27.9|G01,ICD10|ICD10|ICD10,Leptospiroosiin liittyvä aivokalvotulehdus,,
A28.10,Cat-scratch disease with oral manifestations,-1,,0,APPROVED,WIDER,PKo,1666780766421,440642,Cat scratch disease,Condition,MAPS_TO,,PKo,1666780741353,,2000500158,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,A28.1,ICD10,Kissanraapaisutaudin suun alueen ilmentymät,,
A28.11,Cat-scratch disease with lymphadenitis of neck,-1,,0.7,APPROVED,WIDER,PKo,1666780781965,440642,Cat scratch disease,Condition,MAPS_TO,,PKo,1666780777602,,2000500159,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,A28.1,ICD10,Kaulan imusolmukkeiden tulehdus kissanraapaisutaudissa,,
A28.19,Other or indefinite cat-scratch fever,-1,,0,APPROVED,EQUIVALENT,PKo,1666780819136,440642,Cat scratch disease,Condition,MAPS_TO,,PKo,1666780799597,,2000500160,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,A28.1,ICD10,Muu tai määrittämätön kissanraapaisutauti,,
A30.9+G63.0,Polyneuropathy in leprocy,-1,,0,APPROVED,EQUIVALENT,PKo,1667198020367,432821,Leprosy,Condition,MAPS_TO,,PKo,1667198011173,,2000500161,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A30|A30.9|G63.0,ICD10|ICD10|ICD10,Lepraan liittyvä monihermosairaus,,
A30.9+G63.0,Polyneuropathy in leprocy,-1,,0,APPROVED,EQUIVALENT,PKo,1667198020367,4174262,Polyneuropathy,Condition,MAPS_TO,,PKo,1667198011173,,2000500161,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A30|A30.9|G63.0,ICD10|ICD10|ICD10,Lepraan liittyvä monihermosairaus,,
A30.9+M01.3,Arthritis in leprosy [Hansen's disease],-1,,0,APPROVED,EQUAL,PKo,1666780849743,3654667,Arthritis caused by Mycobacterium leprae,Condition,MAPS_TO,,TAYS,1623974400000,,2000500162,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A30|A30.9|M01.3,ICD10|ICD10|ICD10,Lepraan liittyvä nivelinfektio,,
A31.80,Oral infection caused by Mycobacterium intracellulare,-1,,0,APPROVED,EQUIVALENT,PKo,1666806497164,4170116,Oral infection,Condition,MAPS_TO,,TAYS,1623974400000,,2000500163,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A31,ICD10,Mycobacterium intracellulare-bakteerin aiheuttamat tulehdusmuutokset suussa,,
A31.80,Oral infection caused by Mycobacterium intracellulare,-1,,0,APPROVED,EQUIVALENT,PKo,1666806497164,4190193,Infection caused by Mycobacterium intracellulare,Condition,MAPS_TO,,TAYS,1623974400000,,2000500163,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A31,ICD10,Mycobacterium intracellulare-bakteerin aiheuttamat tulehdusmuutokset suussa,,
A31.81,Oral infection caused by Mycobacterium chelonei,-1,,0,APPROVED,EQUIVALENT,PKo,1666806501970,4170116,Oral infection,Condition,MAPS_TO,,TAYS,1623974400000,,2000500164,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A31,ICD10,Mycobacterium chelonei-bakteerin aiheuttamat tulehdusmuutokset suussa,,
A31.81,Oral infection caused by Mycobacterium chelonei,-1,,0,APPROVED,EQUIVALENT,PKo,1666806501970,4239616,Infection caused by Mycobacterium chelonei,Condition,MAPS_TO,,TAYS,1623974400000,,2000500164,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,A31,ICD10,Mycobacterium chelonei-bakteerin aiheuttamat tulehdusmuutokset suussa,,
